team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
ORLANDO MAGIC,240,30,98,5,16,13,17,23,25,21,4,8,15,28
CLEVELAND CAVALIERS,240,31,74,5,8,34,37,14,35,27,10,11,17,20
DENVER NUGGETS,240,41,92,6,15,12,16,14,30,25,9,3,6,17
HOUSTON ROCKETS,240,40,87,5,18,14,19,15,34,18,3,0,10,15
PHOENIX SUNS,240,30,83,4,10,16,19,11,29,17,7,6,13,18
LOS ANGELES LAKERS,240,44,84,3,10,15,23,11,37,32,10,7,12,22
PHILADELPHIA 76ERS,240,31,78,5,11,14,20,10,34,12,6,1,14,17
MIAMI HEAT,240,35,81,5,12,8,12,10,37,22,7,4,11,19
CHICAGO BULLS,240,33,79,6,14,12,15,10,27,21,8,4,14,17
MILWAUKEE BUCKS,240,41,77,7,13,16,22,7,33,31,6,7,10,17
GOLDEN STATE WARRIORS,240,34,83,2,5,18,26,17,25,15,8,1,15,24
PORTLAND TRAIL BLAZERS,240,41,76,8,14,26,36,12,29,30,9,8,12,17
LOS ANGELES CLIPPERS,265,47,99,4,11,11,19,15,33,26,5,8,11,21
SACRAMENTO KINGS,265,44,90,5,14,23,27,9,39,24,9,6,12,19
DALLAS MAVERICKS,240,29,82,6,17,15,19,12,33,17,7,10,16,22
SAN ANTONIO SPURS,240,34,81,5,15,18,28,11,37,26,9,11,12,16
MINNESOTA TIMBERWOLVES,240,41,82,5,12,17,20,14,36,29,8,11,17,19
VANCOUVER GRIZZLIES,240,38,86,4,12,11,18,12,25,28,11,1,12,17
