team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
ATLANTA HAWKS,240,36,90,7,12,15,21,13,35,22,6,7,15,29
CHICAGO BULLS,240,36,90,6,12,22,29,16,37,27,10,12,13,21
MILWAUKEE BUCKS,240,39,72,4,15,11,17,14,35,20,8,10,20,15
INDIANA PACERS,240,33,85,4,16,9,12,8,17,20,10,4,10,20
SEATTLE SUPERSONICS,240,46,86,9,26,23,29,11,31,27,7,3,12,23
LOS ANGELES CLIPPERS,240,36,89,8,21,25,30,16,27,23,6,4,15,25
BOSTON CELTICS,240,34,72,3,13,22,33,9,40,21,12,3,17,26
MEMPHIS GRIZZLIES,240,30,81,6,26,25,33,12,32,24,8,7,15,29
DETROIT PISTONS,240,30,69,5,14,28,35,14,26,15,6,9,15,27
MIAMI HEAT,240,30,84,1,9,20,26,20,23,14,8,3,11,25
MINNESOTA TIMBERWOLVES,240,25,75,2,10,9,11,11,25,15,5,5,25,22
NEW JERSEY NETS,240,36,79,2,15,10,16,10,33,29,14,4,18,20
PHILADELPHIA 76ERS,240,33,79,0,7,23,30,15,25,16,9,5,16,21
SACRAMENTO KINGS,240,38,74,6,11,18,23,8,25,26,8,7,15,23
WASHINGTON WIZARDS,240,31,70,1,7,16,21,7,30,17,10,7,12,18
TORONTO RAPTORS,240,32,83,3,9,15,18,18,31,24,9,5,14,13
