team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
DALLAS MAVERICKS,240,40,81,9,14,15,20,8,34,28,4,6,14,15
DENVER NUGGETS,240,40,86,5,19,12,15,6,31,32,7,5,8,21
NEW JERSEY NETS,240,41,83,2,10,19,26,15,28,23,9,6,11,23
HOUSTON ROCKETS,240,33,79,4,16,28,33,13,27,17,6,6,13,20
SEATTLE SUPERSONICS,240,39,80,9,18,12,18,12,28,23,7,1,9,17
MILWAUKEE BUCKS,240,34,77,8,28,12,18,14,29,22,4,2,12,19
PHOENIX SUNS,240,37,76,3,11,14,22,15,24,17,8,4,17,21
NEW YORK KNICKS,240,39,90,2,9,16,18,19,21,26,9,5,13,18
MIAMI HEAT,240,32,75,3,9,20,26,10,39,18,6,4,19,29
ORLANDO MAGIC,240,30,77,8,28,24,38,8,33,22,11,3,11,21
MEMPHIS GRIZZLIES,240,35,83,3,9,9,13,12,18,23,10,2,17,15
PORTLAND TRAIL BLAZERS,240,48,86,6,9,18,21,14,33,32,12,6,12,13
UTAH JAZZ,240,32,82,1,8,15,22,11,34,20,6,2,16,29
SACRAMENTO KINGS,240,41,86,7,19,24,37,13,39,20,7,8,11,24
CLEVELAND CAVALIERS,240,33,77,2,5,17,26,17,26,24,6,8,8,23
WASHINGTON WIZARDS,240,38,84,4,11,14,20,14,28,24,4,3,9,19
