team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
DETROIT PISTONS,240,33,73,11,20,30,33,11,28,21,14,11,17,19
ATLANTA HAWKS,240,34,84,2,10,20,27,15,28,25,13,5,17,28
PHILADELPHIA 76ERS,240,33,73,5,11,35,39,14,33,17,10,8,15,19
BOSTON CELTICS,240,32,79,7,29,19,26,12,28,14,10,1,17,26
CHARLOTTE HORNETS,240,29,91,4,19,19,27,24,27,20,9,4,10,20
INDIANA PACERS,240,30,67,6,18,24,27,7,40,19,3,8,19,23
SAN ANTONIO SPURS,240,39,85,3,10,10,13,11,29,14,8,5,13,18
LOS ANGELES LAKERS,240,35,79,2,11,22,26,10,34,17,7,4,12,20
MINNESOTA TIMBERWOLVES,240,37,86,3,14,23,28,14,27,21,7,5,9,24
TORONTO RAPTORS,240,41,79,5,11,20,30,14,33,24,6,7,13,21
