team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
DALLAS MAVERICKS,240,39,89,10,21,25,27,15,32,20,2,7,13,24
HOUSTON ROCKETS,240,38,88,8,26,23,32,15,27,19,9,8,14,20
DENVER NUGGETS,240,39,69,10,17,19,31,7,32,22,9,4,17,22
LOS ANGELES LAKERS,240,37,82,3,22,14,21,14,23,23,11,4,16,26
CHICAGO BULLS,240,32,75,6,12,9,17,6,25,16,14,3,18,25
MIAMI HEAT,240,34,67,4,14,20,23,5,35,19,12,3,20,14
PHOENIX SUNS,240,37,93,4,17,14,17,20,38,24,3,5,10,24
MILWAUKEE BUCKS,240,30,77,0,15,21,27,9,32,17,6,4,9,21
ATLANTA HAWKS,240,37,77,1,3,11,15,8,25,19,11,3,14,17
ORLANDO MAGIC,240,38,68,8,17,16,22,8,29,27,8,4,18,16
SACRAMENTO KINGS,265,44,87,7,17,15,17,3,34,32,6,4,15,22
PORTLAND TRAIL BLAZERS,265,45,94,8,16,18,23,15,37,24,5,2,11,16
NEW JERSEY NETS,240,34,82,2,10,22,25,16,32,16,7,8,13,27
SAN ANTONIO SPURS,240,30,79,3,17,23,30,12,29,18,7,9,12,22
PHILADELPHIA 76ERS,240,37,78,5,13,12,15,15,27,23,14,5,19,18
WASHINGTON WIZARDS,240,33,78,7,17,11,14,15,23,19,13,8,19,20
