team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
HOUSTON ROCKETS,240,37,81,12,23,18,27,9,36,23,6,5,13,25
BOSTON CELTICS,240,33,80,8,20,27,36,11,30,18,8,2,8,20
SEATTLE SUPERSONICS,240,33,77,6,17,18,22,8,25,23,8,1,13,27
DENVER NUGGETS,240,33,81,6,13,24,31,20,35,22,7,5,15,24
DETROIT PISTONS,240,34,72,9,17,19,24,5,29,21,10,10,16,22
INDIANA PACERS,240,38,71,4,11,13,17,1,34,23,8,3,19,24
CLEVELAND CAVALIERS,240,40,77,5,11,18,26,6,25,23,8,6,10,22
LOS ANGELES CLIPPERS,240,40,77,5,15,24,30,10,27,26,7,5,13,20
ORLANDO MAGIC,240,44,99,11,26,11,11,13,25,24,4,8,3,19
MILWAUKEE BUCKS,240,41,76,8,13,25,32,8,36,31,1,8,13,18
MINNESOTA TIMBERWOLVES,265,38,93,7,21,17,18,16,30,19,6,6,21,24
PHOENIX SUNS,265,40,97,5,20,18,20,17,26,22,7,6,14,22
GOLDEN STATE WARRIORS,240,39,91,2,7,17,28,14,28,20,10,3,16,26
SACRAMENTO KINGS,240,46,88,7,17,22,28,13,32,32,9,6,15,22
NEW JERSEY NETS,240,32,79,3,14,10,13,10,29,17,10,4,18,19
TORONTO RAPTORS,240,34,80,3,14,18,22,14,30,19,12,1,18,10
