team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
MIAMI HEAT,240,36,76,4,12,13,18,9,46,26,5,8,15,23
BOSTON CELTICS,240,22,77,4,17,18,26,8,30,12,10,1,7,17
LOS ANGELES CLIPPERS,240,33,80,4,13,12,19,8,35,22,6,9,13,16
DENVER NUGGETS,240,33,91,5,16,9,13,17,36,22,6,16,12,20
PHOENIX SUNS,240,37,99,2,14,10,13,16,32,16,4,7,12,21
LOS ANGELES LAKERS,240,47,94,7,21,17,21,15,36,31,7,4,10,14
ATLANTA HAWKS,240,39,82,9,16,26,35,10,30,26,11,5,12,29
MEMPHIS GRIZZLIES,240,39,79,5,18,26,34,10,32,25,9,11,14,24
UTAH JAZZ,240,36,79,6,11,8,14,9,25,28,9,1,13,18
MINNESOTA TIMBERWOLVES,240,37,77,3,13,16,19,12,35,16,8,4,15,21
ORLANDO MAGIC,240,42,80,8,19,17,22,8,27,22,12,3,14,16
NEW JERSEY NETS,240,38,88,7,19,13,19,24,28,19,11,8,18,19
INDIANA PACERS,240,35,82,4,10,18,26,17,37,22,10,5,16,27
SAN ANTONIO SPURS,240,27,81,4,26,24,30,16,26,12,5,9,16,23
PHILADELPHIA 76ERS,240,33,77,4,11,17,23,11,30,20,16,8,15,16
SEATTLE SUPERSONICS,240,32,85,7,19,6,14,17,30,17,7,8,20,21
CLEVELAND CAVALIERS,240,35,74,5,19,16,33,16,20,25,9,6,16,16
TORONTO RAPTORS,240,44,85,4,7,9,13,14,27,28,8,1,15,22
CHICAGO BULLS,240,33,88,2,13,15,23,17,30,16,6,8,9,21
WASHINGTON WIZARDS,240,32,73,5,14,20,27,8,38,22,5,6,11,20
