team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
ATLANTA HAWKS,240,28,71,3,9,12,18,13,27,19,9,4,20,29
DETROIT PISTONS,240,30,77,5,18,23,28,18,25,19,9,7,15,20
MEMPHIS GRIZZLIES,240,33,78,2,6,14,21,10,34,20,4,8,15,19
INDIANA PACERS,240,29,74,5,13,20,29,7,36,19,11,9,13,24
LOS ANGELES LAKERS,240,41,88,6,17,23,36,16,35,23,4,3,9,16
ORLANDO MAGIC,240,34,84,11,31,14,17,7,32,19,4,2,16,25
MINNESOTA TIMBERWOLVES,240,36,93,4,12,15,20,20,27,26,8,6,13,21
PHILADELPHIA 76ERS,240,36,86,0,6,24,27,19,31,22,7,3,13,14
CHICAGO BULLS,240,29,70,5,14,15,18,12,22,23,14,3,21,29
UTAH JAZZ,240,30,64,4,11,26,36,8,24,21,16,6,20,21
