team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
MILWAUKEE BUCKS,240,41,79,7,19,27,33,12,29,26,9,6,11,18
ATLANTA HAWKS,240,40,89,6,17,21,26,17,27,17,7,6,11,21
TORONTO RAPTORS,240,34,78,7,20,16,21,13,24,19,8,5,8,22
CHARLOTTE HORNETS,240,31,73,3,12,24,33,17,30,24,5,3,11,18
WASHINGTON WIZARDS,240,24,65,4,10,25,34,15,34,16,10,6,22,25
CHICAGO BULLS,240,22,89,5,10,20,25,24,24,17,12,2,16,29
UTAH JAZZ,240,38,87,6,19,21,28,15,23,25,8,7,8,26
DALLAS MAVERICKS,240,34,76,9,17,29,33,15,32,17,3,2,16,22
BOSTON CELTICS,240,36,82,9,20,10,14,8,33,20,9,1,15,22
DETROIT PISTONS,240,31,78,10,27,22,28,10,35,21,8,12,15,17
MINNESOTA TIMBERWOLVES,240,34,85,3,8,34,40,14,25,23,13,8,11,20
GOLDEN STATE WARRIORS,240,42,80,4,9,14,20,11,36,24,8,9,22,33
ORLANDO MAGIC,240,45,87,9,16,20,25,10,36,35,10,4,11,23
MEMPHIS GRIZZLIES,240,37,86,5,17,24,32,13,31,21,3,5,15,21
INDIANA PACERS,240,35,79,5,18,13,18,8,27,14,5,3,14,21
MIAMI HEAT,240,43,79,4,10,10,13,8,33,29,4,2,13,16
HOUSTON ROCKETS,240,35,80,7,20,13,21,12,29,10,5,5,10,11
NEW JERSEY NETS,240,42,85,3,8,12,12,11,26,27,6,10,9,16
NEW YORK KNICKS,240,35,80,8,21,11,13,9,30,22,6,3,14,23
PHILADELPHIA 76ERS,240,36,90,3,10,22,29,24,32,19,7,4,13,16
LOS ANGELES CLIPPERS,240,34,92,5,18,20,28,14,25,22,7,3,5,14
PORTLAND TRAIL BLAZERS,240,45,83,10,20,13,14,7,39,34,3,6,14,24
LOS ANGELES LAKERS,240,41,88,7,21,9,12,13,30,15,9,6,8,17
SAN ANTONIO SPURS,240,34,82,1,15,12,15,10,29,12,6,9,12,13
DENVER NUGGETS,240,27,76,7,16,16,19,12,20,18,5,6,18,17
SEATTLE SUPERSONICS,240,47,90,4,14,6,14,19,33,28,14,7,16,23
