team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
WASHINGTON WIZARDS,240,38,77,4,8,13,19,12,26,26,4,3,15,17
CLEVELAND CAVALIERS,240,36,81,6,17,14,17,12,23,24,8,3,10,21
HOUSTON ROCKETS,240,32,77,6,23,21,32,13,37,18,3,9,12,18
DALLAS MAVERICKS,240,41,95,6,21,7,15,20,29,14,8,5,6,21
MILWAUKEE BUCKS,240,32,76,9,15,27,40,11,23,19,8,7,21,24
NEW JERSEY NETS,240,47,87,9,19,22,27,12,31,31,13,5,14,31
PHOENIX SUNS,240,37,86,3,15,20,27,12,27,27,11,4,14,29
PORTLAND TRAIL BLAZERS,240,33,81,6,20,33,36,16,33,23,7,6,17,18
LOS ANGELES CLIPPERS,240,37,84,5,14,12,13,8,35,19,6,8,6,16
SAN ANTONIO SPURS,240,34,85,2,10,17,19,14,36,18,4,10,10,13
SACRAMENTO KINGS,240,31,85,7,26,30,39,18,31,17,12,3,12,16
SEATTLE SUPERSONICS,240,38,92,8,17,11,13,12,34,25,9,4,16,29
BOSTON CELTICS,240,32,82,8,23,20,26,15,28,13,5,1,19,20
TORONTO RAPTORS,240,35,86,3,11,24,29,12,31,22,13,4,14,22
