team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
NEW YORK KNICKS,240,33,84,5,24,18,19,11,25,15,4,2,13,10
ATLANTA HAWKS,240,50,92,7,14,11,14,13,35,34,6,0,10,16
SAN ANTONIO SPURS,240,36,78,5,14,28,37,13,38,21,5,4,10,20
DALLAS MAVERICKS,240,39,86,11,28,13,16,9,31,19,4,2,9,28
LOS ANGELES CLIPPERS,240,44,91,9,16,19,25,13,35,27,5,7,6,23
GOLDEN STATE WARRIORS,240,36,87,5,14,19,25,15,31,17,4,3,10,26
MINNESOTA TIMBERWOLVES,240,39,83,4,11,13,19,9,29,21,9,2,9,20
MEMPHIS GRIZZLIES,240,36,75,6,13,15,20,9,35,23,5,5,16,19
DETROIT PISTONS,240,39,73,5,13,12,22,8,32,26,7,10,14,17
PHOENIX SUNS,240,32,77,2,10,16,18,8,27,21,9,4,12,22
DENVER NUGGETS,240,29,90,2,11,22,29,18,27,17,9,4,17,24
SACRAMENTO KINGS,240,43,75,7,15,25,31,7,40,30,11,9,16,23
WASHINGTON WIZARDS,240,26,77,4,11,23,32,16,31,15,6,4,13,28
UTAH JAZZ,240,34,77,5,13,21,31,12,38,25,12,13,12,24
