team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
ATLANTA HAWKS,240,40,83,5,13,11,17,10,32,27,3,8,12,19
CLEVELAND CAVALIERS,240,39,87,5,13,20,26,13,31,27,8,3,11,15
PHOENIX SUNS,240,30,84,1,8,16,19,8,39,18,8,3,13,22
DALLAS MAVERICKS,240,30,81,2,14,19,24,10,43,19,9,9,18,21
MIAMI HEAT,240,37,83,3,9,16,22,13,34,15,7,4,12,24
DETROIT PISTONS,240,33,77,8,18,17,22,11,28,19,7,10,11,20
TORONTO RAPTORS,240,44,88,4,11,17,23,13,25,20,6,0,6,23
HOUSTON ROCKETS,240,43,80,8,20,18,24,13,27,18,4,8,10,18
ORLANDO MAGIC,240,39,98,6,21,14,19,16,30,24,11,5,11,21
INDIANA PACERS,240,40,79,7,17,24,31,8,38,28,8,7,19,19
NEW JERSEY NETS,240,32,91,6,24,22,27,17,29,19,10,2,9,30
LOS ANGELES LAKERS,240,34,71,8,15,25,43,11,39,21,4,5,14,23
MILWAUKEE BUCKS,240,37,81,4,20,11,14,14,29,20,7,5,12,21
NEW YORK KNICKS,240,37,84,4,19,24,26,11,29,23,6,3,8,20
GOLDEN STATE WARRIORS,240,36,89,5,7,11,18,15,33,20,7,3,17,19
SAN ANTONIO SPURS,240,44,85,4,12,17,23,7,37,31,12,3,11,16
MINNESOTA TIMBERWOLVES,240,31,81,5,18,16,22,17,30,18,1,6,17,16
SEATTLE SUPERSONICS,240,39,88,10,30,9,15,12,29,25,10,4,8,23
CHICAGO BULLS,240,38,82,2,11,12,15,6,23,20,4,4,8,22
WASHINGTON WIZARDS,240,45,79,3,6,22,31,11,36,27,6,1,9,21
