team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
CHARLOTTE HORNETS,240,32,76,6,10,30,39,15,34,21,13,4,13,25
BOSTON CELTICS,240,31,79,5,20,20,27,12,31,14,7,3,16,23
WASHINGTON WIZARDS,240,30,82,1,7,20,23,12,28,22,11,6,13,22
CHICAGO BULLS,240,33,79,2,8,22,28,15,30,19,6,4,17,21
MEMPHIS GRIZZLIES,240,27,63,2,8,27,35,9,25,19,8,6,19,22
DENVER NUGGETS,240,36,73,4,14,20,24,10,24,14,11,4,14,29
ORLANDO MAGIC,240,37,80,7,16,21,27,7,29,19,7,1,9,24
DETROIT PISTONS,240,42,82,8,21,18,31,9,29,26,7,7,8,17
SACRAMENTO KINGS,240,47,87,8,12,14,16,10,32,36,13,5,19,25
GOLDEN STATE WARRIORS,240,40,91,3,12,25,31,20,29,26,11,3,18,18
INDIANA PACERS,240,29,88,2,18,24,31,12,38,8,14,2,17,28
LOS ANGELES LAKERS,240,36,73,4,12,20,29,1,41,25,10,12,20,25
SAN ANTONIO SPURS,240,36,76,3,6,10,14,10,26,21,7,6,12,15
MINNESOTA TIMBERWOLVES,240,32,76,4,14,9,11,14,26,18,4,4,17,19
SEATTLE SUPERSONICS,240,32,83,9,28,14,20,9,28,22,11,1,11,23
NEW YORK KNICKS,240,37,73,5,16,10,20,8,36,23,3,4,18,19
NEW JERSEY NETS,240,39,85,6,25,18,26,12,24,23,9,1,11,26
PHILADELPHIA 76ERS,240,40,66,6,8,24,36,3,33,27,6,8,14,19
PORTLAND TRAIL BLAZERS,240,36,95,4,18,15,19,24,34,15,11,7,14,13
TORONTO RAPTORS,240,34,79,5,12,8,12,10,27,24,8,8,15,19
