team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
CLEVELAND CAVALIERS,240,27,76,6,17,10,16,9,35,17,7,6,20,18
BOSTON CELTICS,240,35,81,11,31,15,22,10,35,21,14,5,13,15
INDIANA PACERS,240,31,75,6,17,20,24,10,31,20,6,7,9,16
CHARLOTTE HORNETS,240,37,92,5,16,15,18,19,28,20,5,4,9,23
WASHINGTON WIZARDS,240,39,87,5,10,24,25,10,31,32,11,5,9,22
DENVER NUGGETS,240,24,72,0,3,27,33,9,31,23,5,5,20,18
PORTLAND TRAIL BLAZERS,240,34,82,6,21,8,11,13,22,12,10,3,16,20
NEW JERSEY NETS,240,40,78,4,11,13,17,8,27,27,7,2,13,14
MIAMI HEAT,240,33,73,3,11,13,19,11,32,18,7,3,12,21
PHILADELPHIA 76ERS,240,27,73,2,12,21,25,13,31,11,7,4,12,20
LOS ANGELES LAKERS,240,31,77,6,18,22,31,9,30,16,10,9,20,32
SAN ANTONIO SPURS,240,40,83,2,9,26,37,11,32,24,11,4,15,26
