team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
DETROIT PISTONS,240,31,78,8,19,22,30,12,25,22,5,4,16,16
BOSTON CELTICS,240,45,83,9,17,18,24,10,32,26,13,5,11,23
LOS ANGELES CLIPPERS,240,37,79,2,8,18,25,14,29,21,6,5,10,10
CHICAGO BULLS,240,41,88,3,9,5,9,13,27,24,4,5,11,23
GOLDEN STATE WARRIORS,240,38,89,3,12,29,33,16,42,20,8,4,13,20
HOUSTON ROCKETS,240,38,97,4,27,15,23,14,31,17,5,8,12,22
TORONTO RAPTORS,240,32,81,3,10,16,21,16,27,18,11,1,12,25
MIAMI HEAT,240,26,61,4,8,18,27,9,31,14,6,5,22,23
CLEVELAND CAVALIERS,265,41,82,7,13,26,29,8,32,18,6,3,11,16
MILWAUKEE BUCKS,265,44,90,8,27,13,17,12,31,26,10,8,12,25
WASHINGTON WIZARDS,240,38,82,1,4,19,21,11,36,27,4,2,14,23
ORLANDO MAGIC,240,38,76,7,15,16,27,5,31,16,8,7,9,17
INDIANA PACERS,240,33,77,4,15,30,39,12,26,20,9,1,14,31
PHILADELPHIA 76ERS,240,40,85,2,6,27,34,15,34,27,8,5,12,32
MINNESOTA TIMBERWOLVES,240,29,85,6,18,12,13,19,37,19,7,6,19,24
PHOENIX SUNS,240,30,84,2,10,19,24,14,31,20,9,6,12,17
NEW JERSEY NETS,240,31,76,0,10,11,13,8,24,24,16,2,14,19
PORTLAND TRAIL BLAZERS,240,31,72,6,13,14,19,14,33,21,12,3,21,18
CHARLOTTE HORNETS,240,31,77,2,8,23,31,12,30,15,7,5,19,26
SACRAMENTO KINGS,240,37,83,2,7,23,30,10,34,23,12,2,12,20
NEW YORK KNICKS,240,24,62,2,14,35,40,5,30,14,12,7,21,28
UTAH JAZZ,240,31,86,4,12,13,19,18,31,23,7,3,21,26
