team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
NEW JERSEY NETS,240,29,72,3,10,16,23,10,28,13,10,7,24,21
ATLANTA HAWKS,240,40,80,6,14,17,19,9,31,22,14,6,17,20
DETROIT PISTONS,240,34,73,9,17,19,27,10,26,21,13,7,10,17
INDIANA PACERS,240,31,77,3,14,12,17,14,31,21,6,5,20,29
CLEVELAND CAVALIERS,240,43,82,7,15,23,28,7,26,24,8,1,7,26
LOS ANGELES LAKERS,240,43,78,9,26,26,35,11,27,27,2,4,14,25
DALLAS MAVERICKS,265,43,94,9,26,17,20,12,34,27,5,3,8,19
MILWAUKEE BUCKS,265,38,84,12,26,18,26,7,37,29,7,3,15,22
GOLDEN STATE WARRIORS,240,44,85,6,17,21,26,12,36,29,6,8,14,27
MINNESOTA TIMBERWOLVES,240,37,87,5,9,27,33,14,25,21,5,4,12,22
CHICAGO BULLS,240,29,75,2,10,22,36,11,32,20,5,4,11,24
ORLANDO MAGIC,240,34,81,6,23,22,27,12,36,19,7,2,11,29
LOS ANGELES CLIPPERS,240,37,80,7,12,9,14,8,27,24,7,8,12,19
SACRAMENTO KINGS,240,44,93,2,10,17,21,18,32,23,9,5,9,16
HOUSTON ROCKETS,240,36,74,10,24,23,26,9,21,19,6,11,10,28
UTAH JAZZ,240,41,84,1,8,26,37,25,26,25,4,1,12,25
DENVER NUGGETS,240,29,71,2,9,27,34,13,27,18,8,3,21,26
WASHINGTON WIZARDS,240,40,84,3,8,20,26,12,28,26,10,7,14,26
