team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
PHILADELPHIA 76ERS,240,35,77,6,15,20,24,14,36,21,9,2,17,22
BOSTON CELTICS,240,32,77,11,29,16,24,8,26,25,12,2,11,22
PORTLAND TRAIL BLAZERS,240,40,78,10,18,19,25,10,29,33,12,3,11,17
CHICAGO BULLS,240,39,77,3,6,12,19,10,28,29,7,6,15,15
TORONTO RAPTORS,240,39,82,2,5,14,21,12,31,21,8,6,11,24
CLEVELAND CAVALIERS,240,31,82,3,9,15,24,18,30,21,7,5,17,22
DETROIT PISTONS,240,26,69,7,19,23,34,8,28,18,10,1,20,18
LOS ANGELES LAKERS,240,38,78,4,21,14,21,11,36,25,12,2,20,28
INDIANA PACERS,240,36,66,2,7,30,35,9,29,17,4,4,13,18
MIAMI HEAT,240,39,84,4,10,12,15,10,23,17,8,3,9,28
MILWAUKEE BUCKS,240,35,72,3,12,11,19,7,33,18,7,6,22,16
NEW JERSEY NETS,240,42,85,8,20,16,21,10,34,29,12,3,13,19
CHARLOTTE HORNETS,240,42,82,7,15,15,23,12,35,27,9,2,15,20
ORLANDO MAGIC,240,39,83,4,13,10,18,10,29,18,6,7,15,23
HOUSTON ROCKETS,240,31,80,6,15,14,20,12,22,18,6,4,14,19
SEATTLE SUPERSONICS,240,46,78,5,9,15,21,8,34,34,11,5,11,17
