team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
BOSTON CELTICS,240,34,91,7,33,16,22,12,41,21,9,3,10,27
CHICAGO BULLS,240,23,77,1,14,22,37,9,42,16,3,5,20,22
NEW JERSEY NETS,240,32,81,7,14,22,26,15,25,23,5,4,11,18
MILWAUKEE BUCKS,240,37,75,12,20,13,14,10,31,25,6,7,13,21
SEATTLE SUPERSONICS,240,34,76,1,12,15,19,11,30,17,5,3,13,19
NEW ORLEANS HORNETS,240,32,80,7,20,15,25,15,30,24,8,3,14,20
SACRAMENTO KINGS,240,31,78,6,18,20,29,6,31,22,7,3,14,21
NEW YORK KNICKS,240,39,88,5,16,12,18,11,33,18,10,3,16,24
LOS ANGELES CLIPPERS,265,34,78,8,17,23,32,14,36,24,3,8,23,27
PHILADELPHIA 76ERS,265,35,94,1,9,30,35,14,34,20,14,3,8,29
ATLANTA HAWKS,240,35,80,6,21,12,17,16,33,21,13,8,21,17
PHOENIX SUNS,240,37,82,6,10,13,16,10,30,30,11,6,18,14
MEMPHIS GRIZZLIES,240,35,80,5,15,13,16,13,24,23,9,3,15,19
PORTLAND TRAIL BLAZERS,240,40,80,1,7,13,19,15,25,29,8,5,13,18
DALLAS MAVERICKS,240,41,79,8,13,16,21,9,33,22,7,7,12,14
TORONTO RAPTORS,240,38,88,7,18,9,13,11,30,13,8,2,11,23
DETROIT PISTONS,240,26,66,7,18,21,28,9,26,17,10,6,16,31
UTAH JAZZ,240,24,64,3,8,27,39,15,28,13,10,10,20,24
CLEVELAND CAVALIERS,240,41,87,2,5,16,22,13,22,21,12,4,20,34
WASHINGTON WIZARDS,240,35,68,3,9,34,43,9,29,21,12,4,21,21
