team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
ATLANTA HAWKS,290,36,92,6,22,20,26,11,39,24,11,11,16,28
BOSTON CELTICS,290,38,107,12,36,17,22,17,42,23,9,9,17,19
LOS ANGELES CLIPPERS,240,26,63,0,10,18,23,6,30,17,13,4,21,23
DENVER NUGGETS,240,31,85,1,7,9,18,22,31,17,10,6,24,25
MILWAUKEE BUCKS,240,36,85,7,17,16,24,18,27,15,8,3,10,28
GOLDEN STATE WARRIORS,240,24,73,6,25,37,46,17,31,16,8,6,15,23
WASHINGTON WIZARDS,240,35,83,9,17,7,8,10,26,21,5,5,7,19
HOUSTON ROCKETS,240,36,74,5,13,16,22,9,33,21,4,9,8,10
ORLANDO MAGIC,240,26,79,1,10,17,30,17,30,15,6,10,22,21
INDIANA PACERS,240,42,96,5,12,17,26,20,41,26,14,9,11,23
CHICAGO BULLS,240,31,89,1,6,10,15,14,29,18,10,7,20,20
LOS ANGELES LAKERS,240,34,82,3,12,15,25,15,38,24,14,9,23,18
DETROIT PISTONS,240,29,71,4,11,13,23,13,32,13,5,4,9,22
MIAMI HEAT,240,24,71,2,10,22,26,11,32,13,6,5,10,25
CLEVELAND CAVALIERS,240,30,76,3,9,16,18,8,30,19,7,2,29,29
NEW JERSEY NETS,240,44,82,5,10,27,36,8,34,28,16,4,15,16
NEW YORK KNICKS,265,42,90,5,20,8,14,14,27,26,7,9,17,26
NEW ORLEANS HORNETS,265,39,88,6,14,21,26,14,30,32,11,7,16,14
TORONTO RAPTORS,240,27,81,6,21,20,27,18,29,18,8,5,18,20
PHILADELPHIA 76ERS,240,37,79,3,6,13,19,11,34,23,11,4,15,25
PHOENIX SUNS,240,36,86,7,16,22,29,17,30,18,10,2,21,29
SACRAMENTO KINGS,240,41,80,8,17,28,39,11,28,24,13,8,18,22
MEMPHIS GRIZZLIES,240,34,73,4,9,14,18,8,22,19,9,5,15,28
SAN ANTONIO SPURS,240,35,79,3,13,22,34,21,28,20,11,6,16,16
