team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
NEW ORLEANS HORNETS,240,32,92,4,15,14,19,17,29,13,10,1,11,21
ATLANTA HAWKS,240,32,74,5,13,20,30,11,42,19,8,11,17,20
MEMPHIS GRIZZLIES,240,38,78,4,15,13,20,10,23,24,5,9,20,28
CHICAGO BULLS,240,43,89,3,7,22,27,17,28,28,8,4,11,27
SAN ANTONIO SPURS,240,34,73,10,17,12,18,6,37,26,9,10,18,18
CLEVELAND CAVALIERS,240,33,84,2,7,9,12,12,33,23,11,7,18,21
DENVER NUGGETS,240,21,64,1,5,10,15,7,26,12,7,1,21,33
DETROIT PISTONS,240,26,62,4,15,18,27,7,25,14,7,5,19,23
ORLANDO MAGIC,240,30,78,2,8,30,42,11,18,8,6,5,14,31
GOLDEN STATE WARRIORS,240,48,82,7,12,32,39,17,35,31,7,5,15,29
BOSTON CELTICS,240,32,78,8,28,13,21,10,29,15,13,4,18,25
MILWAUKEE BUCKS,240,36,83,11,27,21,24,13,33,25,11,4,15,22
INDIANA PACERS,240,44,89,2,5,17,19,10,31,30,11,7,13,24
MINNESOTA TIMBERWOLVES,240,40,85,2,9,19,23,11,28,21,8,6,18,23
DALLAS MAVERICKS,240,38,88,6,9,14,16,12,33,17,6,6,12,15
NEW JERSEY NETS,240,32,80,9,20,15,21,11,34,20,8,5,19,20
PHILADELPHIA 76ERS,240,34,78,1,12,24,30,13,31,19,7,3,16,27
NEW YORK KNICKS,240,33,75,5,16,21,26,8,27,18,6,3,12,28
MIAMI HEAT,240,25,76,2,17,13,15,11,26,12,3,2,17,26
WASHINGTON WIZARDS,240,35,67,4,9,21,30,9,36,20,9,3,14,21
