team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
MINNESOTA TIMBERWOLVES,240,40,85,4,10,19,29,13,34,21,7,5,11,22
ATLANTA HAWKS,240,34,85,5,24,20,28,12,31,21,3,5,11,23
NEW JERSEY NETS,240,30,87,4,11,15,26,16,30,21,10,9,16,19
BOSTON CELTICS,240,35,80,14,25,12,23,15,42,21,11,6,18,22
UTAH JAZZ,240,36,61,0,4,24,32,9,26,29,12,5,30,31
DENVER NUGGETS,240,26,83,4,15,23,32,23,16,18,10,6,24,29
MIAMI HEAT,240,28,69,3,8,9,11,7,34,19,5,1,16,18
DETROIT PISTONS,240,31,70,9,20,8,17,8,28,23,8,10,14,16
CHICAGO BULLS,240,33,74,5,11,23,37,15,22,16,10,5,18,27
GOLDEN STATE WARRIORS,240,39,82,1,5,21,32,18,33,20,8,10,18,27
SACRAMENTO KINGS,240,38,95,5,19,12,17,20,33,24,10,2,12,16
LOS ANGELES CLIPPERS,240,35,77,5,16,14,19,9,33,27,8,9,16,17
PHILADELPHIA 76ERS,240,35,80,5,13,20,27,20,29,15,12,2,18,18
MEMPHIS GRIZZLIES,240,33,84,4,15,18,22,21,27,21,8,15,19,18
ORLANDO MAGIC,240,31,85,7,20,15,16,6,28,22,10,3,10,22
PORTLAND TRAIL BLAZERS,240,39,74,5,15,15,22,8,41,28,3,5,19,19
LOS ANGELES LAKERS,240,31,76,4,10,22,29,9,26,14,9,3,13,24
SAN ANTONIO SPURS,240,34,79,12,22,15,22,13,33,17,6,2,15,24
INDIANA PACERS,240,38,75,1,5,20,26,12,30,21,2,2,16,23
TORONTO RAPTORS,240,35,76,7,18,18,25,8,22,15,10,9,11,23
