team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
LOS ANGELES LAKERS,240,28,88,4,20,10,12,15,32,22,9,3,17,17
CLEVELAND CAVALIERS,240,36,81,2,6,15,25,11,38,21,10,10,15,17
ATLANTA HAWKS,240,39,76,4,12,21,23,16,29,23,13,7,24,27
DENVER NUGGETS,240,31,83,2,7,23,28,19,16,15,10,6,18,20
SEATTLE SUPERSONICS,240,39,81,11,18,15,21,10,33,27,8,6,13,21
HOUSTON ROCKETS,240,38,80,9,16,12,18,10,27,19,7,5,13,19
INDIANA PACERS,240,28,67,0,3,27,32,8,37,13,8,8,16,25
MIAMI HEAT,240,30,87,5,14,14,19,16,28,10,4,4,11,23
WASHINGTON WIZARDS,240,30,81,2,8,24,27,12,32,21,7,5,12,19
MINNESOTA TIMBERWOLVES,240,39,83,3,7,9,15,13,36,23,7,7,16,22
SACRAMENTO KINGS,240,46,96,6,16,23,33,16,24,26,13,3,16,26
ORLANDO MAGIC,240,48,88,5,15,24,28,11,34,34,7,3,19,25
GOLDEN STATE WARRIORS,240,27,78,0,8,19,21,11,28,13,8,6,17,21
SAN ANTONIO SPURS,240,36,80,8,15,13,18,15,38,20,8,10,17,20
