team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
MINNESOTA TIMBERWOLVES,240,38,90,6,13,15,16,15,26,19,7,6,8,19
CLEVELAND CAVALIERS,240,33,80,2,8,15,19,15,31,17,4,5,14,21
WASHINGTON WIZARDS,240,29,71,4,14,25,38,13,31,17,6,4,19,21
DENVER NUGGETS,240,44,93,6,14,14,17,15,34,38,9,10,11,25
NEW YORK KNICKS,240,32,81,3,13,18,20,11,28,21,7,3,14,33
DETROIT PISTONS,240,31,78,3,11,29,37,12,35,17,7,14,14,23
MIAMI HEAT,240,33,81,6,20,19,25,11,25,20,9,4,13,25
GOLDEN STATE WARRIORS,240,37,79,7,12,20,27,14,33,22,3,8,18,23
CHICAGO BULLS,240,40,93,5,12,9,15,14,31,22,6,2,13,30
LOS ANGELES LAKERS,240,36,85,2,9,27,36,14,34,22,6,7,11,16
INDIANA PACERS,240,29,74,3,14,15,22,12,31,12,3,6,10,20
NEW ORLEANS HORNETS,240,29,79,8,22,9,15,15,32,17,5,2,12,23
BOSTON CELTICS,240,29,75,6,19,21,27,9,26,16,10,6,14,24
PHILADELPHIA 76ERS,240,30,67,3,7,24,27,8,32,20,9,2,16,24
HOUSTON ROCKETS,240,30,70,6,18,12,17,11,33,18,4,7,16,23
PORTLAND TRAIL BLAZERS,240,28,82,6,16,23,28,17,27,20,9,1,9,17
ORLANDO MAGIC,240,38,96,2,14,14,16,19,27,14,3,6,13,23
SACRAMENTO KINGS,240,46,87,8,18,22,27,11,35,35,7,2,9,19
ATLANTA HAWKS,240,27,80,1,8,20,26,12,29,11,9,6,20,16
SAN ANTONIO SPURS,240,44,85,8,15,18,24,10,40,28,16,9,13,23
MEMPHIS GRIZZLIES,240,35,89,10,22,18,27,13,28,19,9,4,12,20
SEATTLE SUPERSONICS,240,37,81,7,21,16,25,14,31,21,5,11,13,24
MILWAUKEE BUCKS,240,31,69,4,13,24,29,10,21,19,7,3,18,29
UTAH JAZZ,240,35,75,6,13,23,28,14,23,23,6,5,18,31
