team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
NEW ORLEANS HORNETS,240,33,81,4,18,10,17,16,26,21,11,6,15,22
ATLANTA HAWKS,240,35,82,5,15,15,23,18,32,20,6,7,15,22
HOUSTON ROCKETS,240,37,71,9,15,15,19,1,40,22,12,10,14,20
CHICAGO BULLS,240,21,79,6,14,18,25,13,29,15,6,5,18,21
MIAMI HEAT,240,39,83,7,14,8,12,12,31,19,7,1,18,19
DALLAS MAVERICKS,240,39,77,9,19,16,17,4,32,25,8,4,11,10
SAN ANTONIO SPURS,240,29,76,4,10,18,25,9,39,21,9,8,24,25
MEMPHIS GRIZZLIES,240,31,83,6,19,20,28,13,31,23,14,10,18,22
NEW YORK KNICKS,240,29,72,1,12,16,17,7,42,23,8,10,20,20
ORLANDO MAGIC,240,21,84,4,16,22,27,17,30,13,10,4,12,15
PHILADELPHIA 76ERS,240,32,66,3,12,27,35,5,24,19,11,4,17,24
PORTLAND TRAIL BLAZERS,240,31,79,3,11,18,28,16,25,22,12,3,19,27
MINNESOTA TIMBERWOLVES,240,36,81,6,14,10,12,10,23,21,8,6,9,24
UTAH JAZZ,240,35,81,2,6,21,29,24,29,17,4,11,16,18
