team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
NEW ORLEANS HORNETS,240,38,79,7,20,14,20,11,19,19,8,4,18,15
DALLAS MAVERICKS,240,54,93,9,19,8,10,17,28,40,9,7,15,22
MIAMI HEAT,240,26,75,1,8,17,28,14,28,15,6,2,14,24
HOUSTON ROCKETS,240,31,69,10,24,18,20,7,29,21,6,12,15,23
BOSTON CELTICS,240,33,80,6,13,6,13,14,30,24,10,5,15,20
INDIANA PACERS,240,28,68,5,11,15,19,9,33,19,11,5,17,18
ATLANTA HAWKS,240,38,70,7,18,20,21,6,24,25,8,6,20,22
LOS ANGELES CLIPPERS,240,45,97,6,13,19,22,23,22,21,9,2,13,19
SEATTLE SUPERSONICS,240,33,73,7,20,16,19,11,30,21,6,4,18,20
MINNESOTA TIMBERWOLVES,240,33,76,6,12,15,21,10,24,23,8,6,15,22
TORONTO RAPTORS,240,29,70,5,14,17,26,9,20,24,8,6,7,12
PORTLAND TRAIL BLAZERS,240,36,79,3,7,8,12,15,30,21,3,2,11,19
DETROIT PISTONS,240,31,78,2,7,27,35,11,36,9,6,5,16,26
SACRAMENTO KINGS,240,38,79,4,13,17,25,8,38,29,6,5,15,23
PHILADELPHIA 76ERS,240,36,80,4,8,36,42,14,27,22,14,6,12,21
WASHINGTON WIZARDS,240,40,87,7,19,18,27,20,30,20,8,8,20,25
