team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
CLEVELAND CAVALIERS,240,27,77,2,7,26,36,17,33,16,3,7,13,26
BOSTON CELTICS,240,32,78,4,10,23,30,13,30,19,6,6,8,28
ORLANDO MAGIC,240,39,87,9,15,14,21,14,31,21,6,8,20,35
DENVER NUGGETS,240,34,89,3,10,35,46,22,31,22,14,12,17,22
LOS ANGELES CLIPPERS,240,39,79,4,15,22,28,6,34,16,6,4,11,26
GOLDEN STATE WARRIORS,240,38,91,3,16,19,25,20,31,23,3,2,14,24
PHOENIX SUNS,240,30,79,4,17,21,23,14,34,19,8,12,20,27
HOUSTON ROCKETS,240,33,85,7,20,17,26,15,27,17,6,7,14,21
SEATTLE SUPERSONICS,240,27,74,8,21,16,21,8,29,16,6,6,14,23
INDIANA PACERS,240,33,82,9,18,26,34,16,36,25,9,6,10,19
DETROIT PISTONS,240,37,87,2,10,13,13,12,24,22,8,8,14,28
LOS ANGELES LAKERS,240,36,76,1,6,21,29,12,29,18,11,6,17,22
WASHINGTON WIZARDS,265,39,87,4,14,19,28,11,32,16,11,6,15,23
MIAMI HEAT,265,38,93,8,20,21,30,15,38,19,6,3,15,26
UTAH JAZZ,240,32,71,2,9,19,28,7,31,16,8,2,15,19
MINNESOTA TIMBERWOLVES,240,29,74,5,13,14,19,11,29,22,11,7,20,27
NEW YORK KNICKS,240,27,72,6,17,20,22,9,34,18,12,6,23,31
NEW JERSEY NETS,240,30,69,4,7,21,34,10,29,24,12,2,19,19
SAN ANTONIO SPURS,240,33,88,6,19,24,32,20,31,26,6,4,13,31
PHILADELPHIA 76ERS,240,35,71,3,9,27,43,10,33,21,6,4,11,28
TORONTO RAPTORS,240,27,80,3,12,7,9,10,24,10,8,6,14,18
SACRAMENTO KINGS,240,38,76,5,13,13,14,10,38,29,9,10,15,16
