team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
CLEVELAND CAVALIERS,240,29,88,4,7,21,25,18,36,21,6,7,13,13
ATLANTA HAWKS,240,38,85,2,10,14,15,10,35,25,7,8,11,17
DENVER NUGGETS,240,37,95,4,20,23,28,19,33,14,7,3,14,22
DALLAS MAVERICKS,240,42,89,9,17,22,26,11,32,26,11,9,11,19
LOS ANGELES CLIPPERS,240,33,75,7,16,18,20,12,26,20,4,2,15,15
MINNESOTA TIMBERWOLVES,240,43,82,5,15,12,13,6,29,30,10,4,7,17
TORONTO RAPTORS,240,31,72,6,13,13,18,13,20,25,5,4,13,21
NEW JERSEY NETS,240,33,68,1,5,13,17,10,22,22,6,2,14,22
PHILADELPHIA 76ERS,240,28,72,3,6,29,32,13,22,15,14,0,16,11
NEW YORK KNICKS,240,40,79,10,20,9,9,11,31,26,11,8,20,22
MIAMI HEAT,240,31,82,6,17,30,36,14,27,17,5,0,15,23
PHOENIX SUNS,240,38,71,6,13,18,24,7,30,25,8,4,18,29
