team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
SACRAMENTO KINGS,240,32,90,6,19,12,19,12,30,26,7,3,13,17
BOSTON CELTICS,240,36,83,4,15,15,20,15,37,17,9,6,17,25
NEW JERSEY NETS,240,32,74,2,9,18,24,10,27,25,8,5,21,30
DETROIT PISTONS,240,35,80,3,10,25,33,14,27,25,11,3,16,25
INDIANA PACERS,240,34,74,5,14,12,16,13,32,24,9,3,19,19
PHILADELPHIA 76ERS,240,30,72,2,8,12,16,7,22,14,8,6,16,20
ATLANTA HAWKS,240,34,71,8,15,15,19,9,32,16,12,7,21,17
SEATTLE SUPERSONICS,240,33,87,1,18,14,19,16,30,12,14,5,16,21
DENVER NUGGETS,240,26,75,2,7,22,26,14,25,11,6,6,11,15
TORONTO RAPTORS,240,37,76,5,13,10,13,11,30,25,5,3,13,20
