team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
MILWAUKEE BUCKS,240,39,79,5,14,11,18,9,19,23,10,2,15,26
DETROIT PISTONS,240,41,77,5,16,26,35,13,30,25,6,1,17,20
TORONTO RAPTORS,240,38,86,10,16,25,33,13,39,16,9,5,9,24
LOS ANGELES LAKERS,240,42,91,4,16,14,27,15,35,26,3,4,11,26
SEATTLE SUPERSONICS,240,35,91,6,21,10,19,18,35,20,10,6,18,18
PHOENIX SUNS,240,39,88,6,14,15,24,14,35,32,11,8,14,17
HOUSTON ROCKETS,240,43,95,7,17,12,13,15,32,17,8,2,16,10
SACRAMENTO KINGS,240,48,99,7,22,7,9,16,34,29,8,5,15,13
MINNESOTA TIMBERWOLVES,240,44,80,2,7,15,23,14,33,26,9,12,18,22
VANCOUVER GRIZZLIES,240,28,73,3,9,22,29,11,26,13,9,3,16,26
