team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
ORLANDO MAGIC,240,46,100,3,8,12,15,11,35,26,10,8,9,18
ATLANTA HAWKS,240,43,90,4,11,13,22,13,40,25,7,8,15,18
PORTLAND TRAIL BLAZERS,265,39,90,3,13,19,22,8,33,33,5,7,13,33
CHARLOTTE HORNETS,265,34,89,3,12,25,36,20,32,21,7,4,18,26
INDIANA PACERS,240,45,91,9,19,8,14,10,24,32,9,4,10,19
CLEVELAND CAVALIERS,240,40,77,5,9,13,16,11,32,26,5,3,22,20
CHICAGO BULLS,240,36,87,0,7,14,20,17,24,22,7,5,11,23
DENVER NUGGETS,240,31,67,7,14,26,34,12,25,19,6,13,16,21
NEW YORK KNICKS,240,31,77,6,13,18,23,15,39,18,1,6,19,27
GOLDEN STATE WARRIORS,240,28,86,6,16,17,27,17,28,20,8,3,12,26
BOSTON CELTICS,240,36,80,6,17,14,21,13,24,15,10,1,20,25
MIAMI HEAT,240,40,78,9,22,21,28,10,27,26,13,7,14,24
UTAH JAZZ,240,44,80,5,14,18,23,6,33,30,6,2,11,25
MILWAUKEE BUCKS,240,38,78,3,9,21,28,10,24,24,9,2,14,25
PHILADELPHIA 76ERS,240,36,74,3,9,25,35,10,26,16,6,6,14,34
NEW JERSEY NETS,240,29,71,2,11,36,46,15,27,16,7,3,17,32
DALLAS MAVERICKS,240,37,92,3,8,13,16,14,34,25,8,5,9,5
SAN ANTONIO SPURS,240,47,102,10,25,2,5,19,39,30,5,12,13,21
HOUSTON ROCKETS,240,41,91,13,32,12,19,17,35,25,4,4,17,25
SEATTLE SUPERSONICS,240,42,87,4,10,22,31,12,29,25,11,5,11,21
LOS ANGELES CLIPPERS,240,32,72,10,19,24,31,6,31,18,11,9,14,22
WASHINGTON WIZARDS,240,37,93,3,10,12,16,20,30,18,7,4,19,23
