team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
WASHINGTON WIZARDS,240,36,79,5,14,24,33,13,30,22,5,4,15,20
BOSTON CELTICS,240,45,88,5,16,17,23,15,28,29,11,7,16,27
NEW YORK KNICKS,240,36,76,4,16,8,9,15,33,27,5,7,19,36
CHICAGO BULLS,240,21,69,3,11,29,40,16,16,16,5,8,10,16
NEW JERSEY NETS,240,28,82,4,15,30,35,14,26,16,13,3,21,22
CLEVELAND CAVALIERS,240,38,81,4,9,17,20,13,35,29,14,9,27,31
VANCOUVER GRIZZLIES,240,30,73,0,8,28,40,14,26,16,10,3,18,23
LOS ANGELES LAKERS,240,46,91,1,8,10,17,15,32,31,11,5,13,26
DETROIT PISTONS,240,35,80,5,18,19,25,5,29,21,9,5,19,23
ORLANDO MAGIC,240,43,93,2,6,15,24,19,39,23,9,5,22,22
LOS ANGELES CLIPPERS,240,36,80,1,8,25,30,10,19,15,10,2,11,27
PORTLAND TRAIL BLAZERS,240,45,74,4,10,27,33,8,33,32,7,7,15,24
