team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
SAN ANTONIO SPURS,240,47,81,8,16,19,21,9,34,35,5,8,14,20
BOSTON CELTICS,240,40,89,3,10,15,19,11,25,20,7,4,8,17
VANCOUVER GRIZZLIES,240,30,78,0,8,13,23,11,34,16,4,5,22,29
CHARLOTTE HORNETS,240,30,71,1,7,28,39,7,34,22,14,10,15,25
TORONTO RAPTORS,240,31,73,5,16,17,19,4,40,22,4,8,23,22
DENVER NUGGETS,240,44,105,7,24,14,17,18,35,25,11,10,8,18
NEW JERSEY NETS,240,32,75,7,17,21,28,10,44,22,4,1,18,21
GOLDEN STATE WARRIORS,240,32,88,3,15,17,23,7,36,21,12,3,11,25
UTAH JAZZ,240,30,80,4,10,18,23,11,29,18,10,7,15,32
LOS ANGELES LAKERS,240,31,64,2,10,26,41,11,33,17,8,4,16,22
ATLANTA HAWKS,240,36,80,4,7,15,21,14,33,17,6,4,19,21
MIAMI HEAT,240,35,85,6,16,17,22,12,31,24,8,8,9,22
CHICAGO BULLS,240,37,76,7,13,14,19,11,25,21,5,1,20,27
MILWAUKEE BUCKS,240,34,77,3,10,31,34,13,23,18,12,5,10,21
PORTLAND TRAIL BLAZERS,240,29,76,6,10,24,28,12,42,22,3,4,12,19
MINNESOTA TIMBERWOLVES,240,33,97,2,9,13,18,20,32,17,6,6,6,26
DALLAS MAVERICKS,240,41,92,7,22,11,14,15,26,27,8,3,25,23
ORLANDO MAGIC,240,43,93,7,17,19,25,20,27,30,15,7,23,24
WASHINGTON WIZARDS,240,33,81,4,13,31,39,15,24,19,13,5,14,29
PHILADELPHIA 76ERS,240,35,78,1,5,22,30,12,32,26,5,8,23,28
