team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
NEW YORK KNICKS,240,36,88,7,18,16,20,13,28,17,7,0,10,16
ATLANTA HAWKS,240,37,83,3,10,15,20,12,36,20,7,7,14,21
DETROIT PISTONS,240,33,87,8,22,12,17,16,32,18,5,5,9,22
INDIANA PACERS,240,32,71,5,10,19,24,7,34,21,6,8,12,25
SACRAMENTO KINGS,240,49,99,4,14,5,7,13,28,26,10,2,12,26
LOS ANGELES CLIPPERS,240,34,76,6,12,38,46,15,36,21,7,4,18,16
CHICAGO BULLS,290,41,89,8,14,11,15,10,36,20,13,7,21,27
MIAMI HEAT,290,39,89,4,17,20,35,13,37,18,11,6,16,18
BOSTON CELTICS,240,37,85,9,26,14,22,12,35,26,6,5,13,26
MILWAUKEE BUCKS,240,29,71,10,23,27,34,7,35,22,5,3,17,24
MINNESOTA TIMBERWOLVES,240,40,89,1,7,23,26,13,36,24,7,4,11,26
PORTLAND TRAIL BLAZERS,240,33,82,3,19,29,37,10,30,21,6,3,10,24
CLEVELAND CAVALIERS,240,32,75,2,11,12,17,6,26,19,9,7,19,29
UTAH JAZZ,240,33,73,1,10,28,37,12,32,28,12,9,16,17
PHILADELPHIA 76ERS,240,32,75,3,6,21,27,13,24,21,11,3,16,20
WASHINGTON WIZARDS,240,32,77,5,12,11,20,14,29,24,6,10,18,24
