team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
ORLANDO MAGIC,240,30,82,7,23,16,20,19,26,20,8,2,19,25
BOSTON CELTICS,240,35,66,5,17,16,21,2,28,27,7,3,16,21
HOUSTON ROCKETS,240,35,78,2,12,26,38,11,28,14,7,1,14,17
CHICAGO BULLS,240,39,86,3,10,19,20,15,33,19,10,4,16,31
PORTLAND TRAIL BLAZERS,240,37,85,4,11,22,29,19,31,20,11,5,12,21
DALLAS MAVERICKS,240,35,76,8,22,15,23,11,23,22,6,10,14,23
LOS ANGELES CLIPPERS,240,38,89,11,24,14,16,18,28,23,9,5,14,17
INDIANA PACERS,240,43,88,7,16,15,17,16,34,34,11,11,13,17
PHOENIX SUNS,240,36,90,6,21,20,31,14,33,22,8,4,10,21
NEW YORK KNICKS,240,44,90,7,19,11,15,12,37,21,5,1,10,24
SACRAMENTO KINGS,240,35,89,6,12,21,29,13,39,22,2,7,10,19
TORONTO RAPTORS,240,42,96,3,14,14,23,13,36,29,6,3,7,24
