team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
CHICAGO BULLS,240,47,89,10,17,11,18,16,26,29,8,4,9,20
ATLANTA HAWKS,240,36,74,7,14,23,29,12,27,21,5,2,16,20
INDIANA PACERS,240,30,74,5,15,13,19,10,34,22,5,3,15,21
DETROIT PISTONS,240,35,83,7,19,11,14,14,32,25,9,11,14,19
SACRAMENTO KINGS,240,43,84,5,11,11,15,10,35,29,12,8,13,23
GOLDEN STATE WARRIORS,240,30,94,3,16,17,24,25,29,21,8,5,16,14
LOS ANGELES CLIPPERS,240,35,88,7,12,15,21,13,30,17,13,1,17,25
LOS ANGELES LAKERS,240,34,80,7,13,21,24,14,38,24,8,7,21,22
PORTLAND TRAIL BLAZERS,240,42,87,1,7,14,16,9,33,29,13,4,14,22
MEMPHIS GRIZZLIES,240,34,80,7,18,12,16,9,26,24,8,7,19,19
TORONTO RAPTORS,240,31,80,7,15,12,20,10,27,20,6,5,12,20
MINNESOTA TIMBERWOLVES,240,35,81,4,9,15,18,15,35,21,7,7,15,14
PHOENIX SUNS,240,37,83,7,21,21,28,16,27,20,7,5,14,25
NEW ORLEANS HORNETS,240,41,78,7,12,25,33,12,27,32,10,3,13,22
MIAMI HEAT,240,26,77,4,14,9,17,16,34,18,5,0,16,24
NEW YORK KNICKS,240,26,67,6,12,14,19,6,34,15,6,2,12,22
BOSTON CELTICS,240,33,73,11,26,23,34,9,24,21,11,3,12,21
PHILADELPHIA 76ERS,240,34,74,3,9,28,31,15,34,18,7,6,14,20
HOUSTON ROCKETS,240,36,87,2,11,8,10,18,31,20,9,5,13,20
SAN ANTONIO SPURS,240,32,74,2,9,21,24,9,30,21,5,6,13,13
NEW JERSEY NETS,265,36,91,3,19,28,37,20,28,13,10,4,21,33
UTAH JAZZ,265,38,85,4,12,26,36,14,33,21,9,13,19,30
DENVER NUGGETS,240,31,81,1,6,11,14,11,29,23,9,3,16,24
WASHINGTON WIZARDS,240,33,71,2,10,21,27,10,28,19,8,9,14,20
