team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
NEW YORK KNICKS,240,29,80,6,21,16,17,13,32,17,5,4,16,23
BOSTON CELTICS,240,29,79,6,20,27,33,14,33,17,11,7,12,18
DALLAS MAVERICKS,240,33,80,15,25,22,24,4,27,21,7,3,7,24
LOS ANGELES LAKERS,240,38,74,7,19,22,34,11,39,28,4,4,18,23
HOUSTON ROCKETS,265,38,97,4,9,16,21,18,33,21,8,3,18,26
NEW ORLEANS HORNETS,265,35,79,3,15,25,32,11,36,27,9,6,17,26
WASHINGTON WIZARDS,240,29,82,3,9,17,23,11,29,16,4,1,13,15
ORLANDO MAGIC,240,37,82,5,17,9,11,7,38,20,9,3,12,21
INDIANA PACERS,240,37,76,3,14,19,24,5,24,17,11,6,14,21
PHOENIX SUNS,240,41,80,4,7,16,24,14,30,26,7,5,19,22
MIAMI HEAT,240,28,73,4,14,9,13,9,29,18,6,5,21,24
PORTLAND TRAIL BLAZERS,240,32,80,2,11,22,33,18,32,19,10,5,12,16
DENVER NUGGETS,240,29,83,4,15,15,26,13,29,17,18,2,20,22
SACRAMENTO KINGS,240,32,71,12,20,22,28,8,39,23,10,9,22,19
PHILADELPHIA 76ERS,240,36,87,2,11,19,25,9,21,8,13,2,13,29
SAN ANTONIO SPURS,240,35,63,2,11,26,39,7,35,21,6,16,24,23
CHICAGO BULLS,240,35,80,0,8,19,22,5,29,23,8,5,14,25
TORONTO RAPTORS,240,38,83,5,15,22,31,16,34,20,3,1,14,21
MEMPHIS GRIZZLIES,240,25,73,1,9,20,29,16,19,14,11,2,23,15
UTAH JAZZ,240,45,81,2,5,12,14,12,29,31,15,6,19,22
