team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
CLEVELAND CAVALIERS,240,40,90,6,19,14,25,17,28,22,12,2,14,19
BOSTON CELTICS,240,45,83,14,29,11,21,10,35,31,10,5,16,18
DENVER NUGGETS,240,27,77,5,12,13,20,11,27,15,10,7,21,33
INDIANA PACERS,240,29,68,4,10,32,42,10,34,18,5,6,18,23
NEW ORLEANS HORNETS,240,39,83,4,18,16,21,12,30,21,11,2,7,22
LOS ANGELES LAKERS,240,34,78,2,10,12,22,11,26,20,1,4,15,20
HOUSTON ROCKETS,265,38,87,12,25,21,29,16,31,22,11,6,16,22
MEMPHIS GRIZZLIES,265,40,87,9,23,25,30,12,34,22,6,7,13,26
NEW YORK KNICKS,240,30,56,7,16,30,37,5,27,14,2,4,19,25
MIAMI HEAT,240,37,82,5,14,13,16,13,23,17,6,1,10,26
PORTLAND TRAIL BLAZERS,240,33,68,5,17,8,16,6,25,23,8,3,17,18
MILWAUKEE BUCKS,240,39,79,12,18,11,13,12,32,27,7,3,14,19
WASHINGTON WIZARDS,240,26,71,2,7,11,15,8,29,14,9,4,19,25
NEW JERSEY NETS,240,29,74,1,10,20,22,9,32,18,9,7,16,16
GOLDEN STATE WARRIORS,240,31,79,3,15,20,33,14,32,18,5,4,20,26
ORLANDO MAGIC,240,40,89,6,14,25,35,14,34,23,14,5,9,28
PHOENIX SUNS,240,39,81,9,16,12,15,15,25,22,6,3,14,25
PHILADELPHIA 76ERS,240,37,78,2,14,15,25,12,24,29,3,2,17,22
LOS ANGELES CLIPPERS,240,32,85,3,12,17,24,20,28,15,4,4,14,17
SAN ANTONIO SPURS,240,39,76,7,17,12,16,9,30,24,7,10,15,26
SEATTLE SUPERSONICS,240,36,74,5,15,14,23,12,33,25,11,4,16,18
TORONTO RAPTORS,240,32,76,7,15,8,12,8,23,17,5,3,16,18
