team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
MIAMI HEAT,240,23,68,5,11,21,26,8,39,14,4,10,16,24
CLEVELAND CAVALIERS,240,26,79,3,10,19,29,14,31,10,6,5,10,24
WASHINGTON WIZARDS,240,29,74,7,16,21,27,6,34,17,6,3,13,26
DALLAS MAVERICKS,240,33,81,3,13,23,28,15,39,15,5,3,9,21
UTAH JAZZ,240,38,74,2,9,18,20,10,20,31,14,7,16,20
HOUSTON ROCKETS,240,35,65,4,15,17,17,5,19,21,9,5,21,21
ATLANTA HAWKS,240,36,74,5,14,20,25,6,25,20,5,7,15,27
INDIANA PACERS,240,39,79,5,12,29,38,13,32,30,9,2,10,22
CHICAGO BULLS,240,30,75,3,13,20,31,7,35,15,8,11,15,27
NEW JERSEY NETS,240,35,82,8,19,21,33,11,35,25,8,5,13,29
MILWAUKEE BUCKS,240,35,78,7,19,31,36,8,35,20,3,6,13,24
ORLANDO MAGIC,240,38,99,6,21,21,25,15,30,19,8,3,11,25
SEATTLE SUPERSONICS,240,38,84,3,8,9,10,15,25,22,6,2,10,18
PHOENIX SUNS,240,32,74,12,26,13,17,16,29,22,5,3,16,18
NEW ORLEANS HORNETS,265,35,94,4,13,20,30,13,30,18,12,6,12,28
SAN ANTONIO SPURS,265,38,80,3,12,20,29,8,41,12,6,10,17,28
