team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
SAN ANTONIO SPURS,240,35,70,11,16,28,42,9,33,20,10,6,13,17
CHICAGO BULLS,240,38,83,5,9,14,19,12,26,20,7,2,12,26
NEW YORK KNICKS,240,31,88,5,17,15,17,18,31,23,6,2,14,21
DALLAS MAVERICKS,240,45,83,4,15,13,17,8,35,31,7,6,8,15
LOS ANGELES LAKERS,240,45,77,7,11,15,16,7,35,36,5,3,18,24
DENVER NUGGETS,240,36,79,3,12,18,22,8,17,28,7,3,10,20
MINNESOTA TIMBERWOLVES,240,28,78,1,9,25,30,11,29,12,5,5,9,18
DETROIT PISTONS,240,40,81,10,24,16,23,10,37,25,5,3,10,24
NEW ORLEANS HORNETS,240,34,94,5,15,11,16,16,31,18,10,5,14,20
INDIANA PACERS,240,36,76,4,12,15,21,6,40,18,10,11,19,21
GOLDEN STATE WARRIORS,240,36,86,4,9,23,29,16,33,16,3,6,13,34
LOS ANGELES CLIPPERS,240,29,75,3,13,31,41,11,26,18,5,9,11,27
NEW JERSEY NETS,240,36,78,3,5,29,38,12,29,20,10,2,8,25
MILWAUKEE BUCKS,240,32,68,7,16,25,31,4,28,22,3,3,15,26
BOSTON CELTICS,240,30,82,4,21,31,32,10,27,12,11,3,16,29
ORLANDO MAGIC,240,31,75,6,19,33,45,12,31,19,8,1,15,27
PORTLAND TRAIL BLAZERS,265,43,97,7,18,26,36,16,32,26,15,2,14,24
SACRAMENTO KINGS,265,43,90,7,20,20,27,11,34,26,13,5,20,24
PHILADELPHIA 76ERS,240,24,68,2,5,19,29,10,23,17,10,3,21,21
UTAH JAZZ,240,36,72,3,9,23,26,12,33,26,12,13,20,21
ATLANTA HAWKS,240,30,79,6,19,10,12,10,35,17,5,4,11,25
WASHINGTON WIZARDS,240,28,70,7,19,21,27,7,33,20,6,8,8,15
