team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
PHILADELPHIA 76ERS,240,30,86,2,9,15,19,19,35,14,10,4,18,19
ATLANTA HAWKS,240,29,70,5,12,16,22,5,30,15,14,6,14,17
INDIANA PACERS,240,35,90,6,19,27,37,20,33,27,4,5,12,24
CHICAGO BULLS,240,43,85,6,13,18,20,7,35,25,7,5,10,29
BOSTON CELTICS,240,30,76,4,23,25,34,6,31,12,8,6,10,20
CLEVELAND CAVALIERS,240,29,81,5,17,19,24,14,36,19,4,10,15,27
DENVER NUGGETS,240,35,76,2,10,17,24,14,21,13,11,2,19,30
LOS ANGELES CLIPPERS,240,27,60,6,10,32,43,10,18,20,8,8,18,23
NEW YORK KNICKS,240,36,80,7,14,11,15,9,30,21,6,7,14,22
MILWAUKEE BUCKS,240,35,77,4,13,20,26,13,30,18,9,6,12,20
HOUSTON ROCKETS,240,34,82,2,19,16,22,13,32,19,6,6,12,14
MINNESOTA TIMBERWOLVES,240,40,84,5,10,13,15,8,31,28,9,6,8,22
DETROIT PISTONS,240,33,67,7,12,19,24,7,24,24,8,5,23,28
NEW JERSEY NETS,240,37,71,5,12,21,30,5,21,29,12,4,16,25
SACRAMENTO KINGS,240,39,90,5,25,18,21,9,31,29,11,6,16,24
PHOENIX SUNS,240,40,86,5,11,25,34,13,35,25,11,3,15,23
SEATTLE SUPERSONICS,240,30,79,7,22,13,17,17,33,20,10,1,22,16
PORTLAND TRAIL BLAZERS,240,34,84,6,19,7,13,14,27,22,14,3,19,18
WASHINGTON WIZARDS,240,33,77,3,11,12,14,7,21,19,5,5,8,23
SAN ANTONIO SPURS,240,34,74,6,12,18,30,11,34,22,4,4,8,18
