team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
WASHINGTON WIZARDS,240,40,72,6,11,23,32,9,29,21,6,5,12,26
ATLANTA HAWKS,240,33,73,6,18,27,34,11,25,19,8,2,13,25
INDIANA PACERS,240,35,83,4,19,23,31,15,34,15,5,7,18,23
DALLAS MAVERICKS,240,46,97,10,24,16,18,16,31,27,9,8,11,25
TORONTO RAPTORS,265,42,91,7,18,31,38,14,34,23,5,11,9,24
MILWAUKEE BUCKS,265,40,85,6,15,31,37,11,37,26,3,3,9,29
LOS ANGELES LAKERS,240,31,79,6,21,12,19,11,31,23,3,1,10,15
MINNESOTA TIMBERWOLVES,240,41,80,5,13,9,14,8,38,32,2,3,11,16
NEW JERSEY NETS,240,38,85,2,7,21,24,15,29,22,7,1,12,18
NEW YORK KNICKS,240,41,90,10,17,9,13,19,30,21,6,2,14,21
NEW ORLEANS HORNETS,240,34,75,7,13,18,22,5,27,19,4,3,11,26
PORTLAND TRAIL BLAZERS,240,36,74,5,11,25,38,12,33,23,8,7,8,18
PHOENIX SUNS,240,35,92,4,14,12,21,15,39,23,9,5,17,17
SACRAMENTO KINGS,240,41,90,4,14,9,14,11,40,23,12,8,16,17
