team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
PORTLAND TRAIL BLAZERS,240,28,81,6,18,12,17,12,28,19,8,5,12,14
CLEVELAND CAVALIERS,240,39,78,0,5,8,10,11,36,22,8,5,14,14
GOLDEN STATE WARRIORS,240,31,82,4,11,13,18,8,40,23,2,5,16,20
DENVER NUGGETS,240,43,92,3,8,14,18,9,39,33,6,8,9,19
TORONTO RAPTORS,240,36,78,5,12,17,25,9,24,16,6,7,10,22
LOS ANGELES CLIPPERS,240,32,81,2,11,22,24,17,32,17,4,5,15,23
BOSTON CELTICS,240,30,72,4,15,18,25,11,24,17,12,0,23,30
LOS ANGELES LAKERS,240,37,86,8,23,23,38,23,32,30,13,3,20,22
PHILADELPHIA 76ERS,240,33,76,5,14,21,31,11,28,18,5,5,15,19
PHOENIX SUNS,240,32,77,9,23,27,30,13,30,18,10,7,13,27
UTAH JAZZ,240,35,85,2,11,17,31,18,29,17,9,9,20,31
SACRAMENTO KINGS,240,28,70,7,18,35,41,11,28,20,13,2,20,31
MILWAUKEE BUCKS,240,30,84,3,9,11,12,11,33,16,9,5,14,24
SAN ANTONIO SPURS,240,33,77,4,12,19,35,17,38,17,10,11,17,15
