team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
PHILADELPHIA 76ERS,240,30,78,9,18,15,18,11,24,25,11,3,15,24
BOSTON CELTICS,240,27,63,8,21,25,29,7,31,15,9,8,19,16
UTAH JAZZ,240,27,61,1,8,20,32,6,24,20,5,4,24,29
DETROIT PISTONS,240,36,67,6,13,18,26,9,26,24,4,3,19,29
PHOENIX SUNS,240,42,94,5,18,12,19,18,25,22,11,2,10,24
LOS ANGELES LAKERS,240,41,83,7,13,18,28,17,30,29,6,3,16,17
GOLDEN STATE WARRIORS,240,35,73,3,11,20,24,8,27,14,8,8,17,18
MIAMI HEAT,240,41,79,10,16,12,14,9,29,22,9,5,15,26
PORTLAND TRAIL BLAZERS,240,42,84,2,9,12,14,10,24,21,6,3,12,25
SACRAMENTO KINGS,240,43,79,8,24,23,27,8,29,28,6,1,9,14
ORLANDO MAGIC,240,43,92,2,12,16,20,15,35,25,9,4,8,14
TORONTO RAPTORS,240,39,85,6,22,9,16,12,32,27,6,8,16,18
