team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
MINNESOTA TIMBERWOLVES,240,49,78,1,7,17,20,5,35,27,9,4,13,18
BOSTON CELTICS,240,35,84,10,27,15,19,8,19,21,10,2,14,18
TORONTO RAPTORS,240,35,77,8,21,16,20,10,29,22,5,5,17,17
DALLAS MAVERICKS,240,42,89,11,24,16,20,17,32,24,9,5,12,17
CLEVELAND CAVALIERS,240,35,69,0,8,15,21,3,30,22,11,8,20,22
INDIANA PACERS,240,37,81,5,14,16,19,11,28,30,10,4,15,20
NEW ORLEANS HORNETS,240,30,84,2,21,18,20,16,27,17,3,2,18,21
LOS ANGELES CLIPPERS,240,41,81,6,10,21,25,12,33,24,10,5,9,21
MEMPHIS GRIZZLIES,240,28,78,2,8,9,13,7,29,21,10,8,15,24
SAN ANTONIO SPURS,240,27,74,6,14,18,29,17,37,16,10,6,21,15
