team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
GOLDEN STATE WARRIORS,240,38,82,10,21,12,21,13,32,30,9,9,15,15
ATLANTA HAWKS,240,36,83,0,5,13,20,14,32,20,9,2,14,24
DALLAS MAVERICKS,240,35,95,7,25,26,38,23,33,21,9,4,16,21
BOSTON CELTICS,240,39,85,14,28,13,16,7,35,25,10,8,16,30
HOUSTON ROCKETS,240,37,81,6,22,9,10,6,39,23,5,11,10,19
CLEVELAND CAVALIERS,240,31,88,7,14,16,23,12,32,21,5,1,8,13
CHICAGO BULLS,240,26,83,5,23,16,19,20,26,18,13,2,13,23
DETROIT PISTONS,240,32,69,0,6,13,18,10,30,21,7,10,19,23
ORLANDO MAGIC,240,38,78,7,15,11,18,16,34,26,3,6,14,18
INDIANA PACERS,240,33,91,6,26,18,22,23,24,22,8,9,7,17
MILWAUKEE BUCKS,240,34,86,3,16,12,20,11,31,25,6,3,17,28
LOS ANGELES CLIPPERS,240,32,81,2,6,27,33,15,45,18,8,4,21,25
UTAH JAZZ,240,26,68,3,8,19,31,9,26,17,7,6,20,31
NEW JERSEY NETS,240,30,62,4,10,23,35,5,28,24,10,8,17,29
MIAMI HEAT,240,29,72,4,16,14,15,11,20,14,11,3,10,18
PHILADELPHIA 76ERS,240,35,62,5,10,12,14,6,30,23,7,3,18,18
TORONTO RAPTORS,240,28,70,3,9,11,15,9,34,19,6,1,14,21
SAN ANTONIO SPURS,240,28,71,2,14,15,27,10,29,15,5,8,11,22
DENVER NUGGETS,240,43,89,3,18,10,12,19,28,24,13,11,19,17
SEATTLE SUPERSONICS,240,38,85,10,22,12,16,11,23,21,6,7,17,17
