team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
TORONTO RAPTORS,240,39,89,13,21,20,27,11,30,27,2,8,8,19
BOSTON CELTICS,240,46,94,7,14,15,22,14,37,22,6,2,9,25
SEATTLE SUPERSONICS,240,35,70,10,17,13,20,10,23,21,11,5,12,22
DETROIT PISTONS,240,29,76,0,8,14,17,20,18,16,4,8,19,19
NEW ORLEANS HORNETS,240,36,82,12,22,12,16,15,34,22,6,4,12,21
GOLDEN STATE WARRIORS,240,32,82,7,19,14,19,11,28,20,4,3,10,18
ATLANTA HAWKS,240,38,80,3,10,13,16,10,30,27,5,4,12,24
INDIANA PACERS,240,36,71,7,14,24,31,4,31,26,6,3,9,21
DALLAS MAVERICKS,240,41,93,4,16,24,27,15,33,25,4,1,10,30
LOS ANGELES LAKERS,240,34,80,3,17,22,39,12,30,21,5,6,14,23
MEMPHIS GRIZZLIES,240,32,74,7,16,17,19,8,30,20,12,11,18,23
MIAMI HEAT,240,34,81,6,17,17,23,14,30,18,9,3,15,21
CHICAGO BULLS,240,36,76,5,7,18,25,10,29,25,8,6,19,23
MILWAUKEE BUCKS,240,44,87,3,8,18,26,9,29,35,13,9,12,22
NEW JERSEY NETS,240,38,82,5,15,18,27,11,37,29,10,6,12,20
ORLANDO MAGIC,240,35,85,8,13,17,19,10,31,23,5,3,12,22
DENVER NUGGETS,240,36,76,4,14,10,13,10,31,24,10,3,18,15
PHILADELPHIA 76ERS,240,32,82,4,14,9,11,13,28,22,10,5,17,18
SACRAMENTO KINGS,240,37,84,4,18,22,25,13,25,19,6,3,4,18
UTAH JAZZ,240,40,79,2,5,11,17,13,32,25,2,4,16,29
MINNESOTA TIMBERWOLVES,240,47,84,1,7,15,19,9,32,23,8,4,11,19
WASHINGTON WIZARDS,240,35,85,7,20,14,18,14,26,23,8,3,14,16
