team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
SEATTLE SUPERSONICS,240,40,95,17,41,15,19,12,25,27,16,4,16,26
BOSTON CELTICS,240,45,78,8,18,28,34,10,37,25,11,7,22,19
DALLAS MAVERICKS,240,41,88,6,15,11,16,11,29,24,8,2,9,22
LOS ANGELES CLIPPERS,240,41,78,3,14,15,25,7,32,30,4,6,16,19
ATLANTA HAWKS,240,35,87,5,14,15,18,15,32,25,5,7,10,24
MEMPHIS GRIZZLIES,240,37,88,5,13,24,33,20,31,22,6,12,9,17
GOLDEN STATE WARRIORS,265,34,89,7,23,14,18,13,32,19,10,1,16,27
MILWAUKEE BUCKS,265,35,89,3,14,21,25,15,38,17,7,8,15,20
PORTLAND TRAIL BLAZERS,240,29,88,5,15,14,18,16,31,16,2,6,11,16
SAN ANTONIO SPURS,240,40,81,4,10,18,26,10,39,23,8,6,7,14
NEW YORK KNICKS,240,28,79,7,19,10,16,15,22,15,10,5,17,25
UTAH JAZZ,240,36,77,2,10,21,25,17,32,24,8,10,17,20
ORLANDO MAGIC,240,34,87,6,17,21,22,13,29,17,10,3,12,18
WASHINGTON WIZARDS,240,33,81,3,13,22,23,16,37,16,8,6,20,19
