team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
ORLANDO MAGIC,240,32,89,4,15,20,22,16,30,20,6,3,14,15
CHICAGO BULLS,240,43,90,10,26,6,9,12,35,36,8,4,11,21
NEW ORLEANS HORNETS,240,37,88,6,22,14,19,12,30,25,10,4,16,23
DENVER NUGGETS,240,44,84,8,12,20,25,8,39,30,8,6,14,21
SACRAMENTO KINGS,240,32,77,5,17,31,38,10,32,19,9,4,14,29
MEMPHIS GRIZZLIES,240,39,84,8,15,19,32,15,34,28,7,10,14,26
ATLANTA HAWKS,240,31,80,4,11,13,17,11,34,17,4,8,11,20
MIAMI HEAT,240,37,86,6,20,17,22,18,36,19,8,6,7,19
HOUSTON ROCKETS,240,28,72,4,12,15,21,5,31,20,9,2,14,16
MINNESOTA TIMBERWOLVES,240,37,77,4,8,14,21,10,37,26,8,8,12,21
GOLDEN STATE WARRIORS,240,42,83,5,14,15,20,3,34,24,9,3,6,23
NEW YORK KNICKS,240,29,77,4,15,24,32,13,32,12,3,6,16,20
SEATTLE SUPERSONICS,265,31,80,8,22,21,27,14,45,16,8,6,26,18
PHOENIX SUNS,265,37,96,4,15,14,19,13,28,14,17,1,13,24
MILWAUKEE BUCKS,240,46,79,5,11,9,16,4,29,35,5,8,11,14
PORTLAND TRAIL BLAZERS,240,43,84,4,13,9,14,9,27,32,8,2,13,19
UTAH JAZZ,240,34,69,2,8,17,24,12,33,23,4,6,17,26
WASHINGTON WIZARDS,240,32,78,6,13,21,27,10,22,21,7,4,11,21
