team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
BOSTON CELTICS,240,42,84,10,21,22,31,13,26,28,12,2,17,26
DENVER NUGGETS,240,41,80,7,19,22,31,13,27,31,12,9,20,28
MINNESOTA TIMBERWOLVES,240,40,83,2,8,14,16,8,22,26,15,7,15,24
LOS ANGELES CLIPPERS,240,33,76,5,9,23,30,19,30,19,9,3,21,20
UTAH JAZZ,240,35,80,1,5,21,31,13,31,19,4,2,13,24
LOS ANGELES LAKERS,240,33,73,5,14,23,32,9,32,26,7,6,11,24
PORTLAND TRAIL BLAZERS,240,35,71,3,14,6,7,10,29,19,3,11,18,20
MEMPHIS GRIZZLIES,240,38,99,4,10,13,16,28,25,27,7,5,11,12
INDIANA PACERS,240,32,82,5,16,19,25,16,26,13,10,6,15,19
SACRAMENTO KINGS,240,38,79,3,11,12,13,11,36,28,5,5,21,21
SEATTLE SUPERSONICS,240,32,73,9,18,25,33,10,33,15,4,2,15,22
TORONTO RAPTORS,240,40,89,8,23,20,27,17,28,30,9,6,11,24
