team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
CLEVELAND CAVALIERS,240,33,73,3,9,26,35,9,42,26,6,6,15,18
CHICAGO BULLS,240,33,91,2,20,19,23,15,34,25,11,4,10,22
LOS ANGELES CLIPPERS,240,44,93,7,20,20,26,20,35,25,9,8,17,28
DALLAS MAVERICKS,240,39,90,9,23,18,29,21,25,23,5,8,15,24
SEATTLE SUPERSONICS,240,41,81,7,18,26,33,11,34,26,7,10,16,21
DENVER NUGGETS,240,36,88,9,29,25,29,14,26,17,10,6,14,27
NEW JERSEY NETS,240,32,83,7,21,16,19,11,32,24,11,0,12,19
MILWAUKEE BUCKS,240,37,71,9,18,9,16,2,37,30,6,8,18,19
INDIANA PACERS,240,29,82,4,11,18,29,17,25,15,6,4,19,23
MINNESOTA TIMBERWOLVES,240,36,69,3,6,27,32,5,29,29,9,14,13,24
MEMPHIS GRIZZLIES,240,32,79,10,24,15,19,11,25,21,11,3,14,23
NEW ORLEANS HORNETS,240,32,74,6,18,24,34,18,30,19,8,3,14,20
ATLANTA HAWKS,240,31,71,3,12,27,29,11,27,16,4,4,17,20
NEW YORK KNICKS,240,40,74,9,16,14,22,10,27,23,6,4,14,24
HOUSTON ROCKETS,240,29,79,6,21,23,29,15,29,17,9,5,16,13
PHOENIX SUNS,240,38,82,8,18,18,23,7,32,19,9,7,12,23
SAN ANTONIO SPURS,240,41,78,6,15,13,19,12,30,30,4,4,8,15
PORTLAND TRAIL BLAZERS,240,35,81,2,11,19,25,14,26,20,5,4,7,17
