team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
CHICAGO BULLS,265,34,91,2,12,25,32,17,35,18,9,2,16,30
BOSTON CELTICS,265,34,87,5,17,19,30,15,34,22,9,9,17,29
NEW JERSEY NETS,240,36,86,6,18,7,13,11,27,19,7,4,12,19
CLEVELAND CAVALIERS,240,36,78,3,13,13,21,6,35,25,8,6,14,14
SEATTLE SUPERSONICS,240,35,91,8,22,20,30,21,25,23,8,1,11,26
DENVER NUGGETS,240,31,65,10,21,30,40,10,32,18,6,11,20,28
UTAH JAZZ,265,31,72,3,10,36,50,13,37,26,3,4,18,33
DETROIT PISTONS,265,35,88,7,10,27,47,21,28,22,13,2,10,34
CHARLOTTE HORNETS,240,30,74,7,19,27,34,11,30,18,6,5,12,20
MILWAUKEE BUCKS,240,33,86,2,13,19,23,14,27,20,5,3,9,25
LOS ANGELES CLIPPERS,240,36,79,4,14,24,27,18,34,23,7,4,18,20
MINNESOTA TIMBERWOLVES,240,33,82,2,8,17,23,10,25,24,11,3,10,19
LOS ANGELES LAKERS,240,47,78,10,16,11,21,10,28,25,6,2,14,20
ORLANDO MAGIC,240,42,86,4,11,16,22,12,22,31,9,3,12,22
PHILADELPHIA 76ERS,240,29,82,0,11,17,21,15,33,13,8,2,17,26
PORTLAND TRAIL BLAZERS,240,35,76,1,10,20,29,10,36,16,12,4,15,19
NEW YORK KNICKS,265,30,76,5,14,16,25,10,34,21,8,12,19,24
TORONTO RAPTORS,265,31,102,6,16,17,26,31,34,14,11,10,16,17
