team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
MILWAUKEE BUCKS,240,31,73,3,8,18,21,10,21,21,13,6,11,24
ATLANTA HAWKS,240,25,67,4,21,23,28,19,28,11,7,1,24,20
SACRAMENTO KINGS,240,36,78,4,14,14,20,7,28,21,6,4,12,20
DALLAS MAVERICKS,240,38,83,9,20,19,21,13,37,22,4,4,13,15
PHOENIX SUNS,265,38,87,6,10,11,14,9,31,26,6,5,12,21
HOUSTON ROCKETS,265,37,87,9,25,20,32,14,37,16,3,3,12,17
INDIANA PACERS,240,35,71,6,12,18,28,7,36,19,3,5,12,18
MIAMI HEAT,240,33,80,9,25,14,19,9,32,20,3,4,10,23
BOSTON CELTICS,240,33,80,3,10,9,14,10,32,15,5,3,16,25
NEW YORK KNICKS,240,32,79,5,14,27,39,12,34,19,10,6,11,13
SAN ANTONIO SPURS,265,34,89,4,13,20,31,19,33,22,15,12,17,18
VANCOUVER GRIZZLIES,265,34,84,7,9,13,22,14,35,26,10,8,24,26
CLEVELAND CAVALIERS,240,33,74,2,8,15,24,8,25,21,4,5,12,23
WASHINGTON WIZARDS,240,44,85,7,14,18,25,13,32,31,11,2,8,25
