team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
MIAMI HEAT,240,31,69,5,18,19,20,6,27,17,2,5,7,20
ATLANTA HAWKS,240,29,83,7,14,20,26,23,24,12,4,4,9,20
LOS ANGELES CLIPPERS,240,31,85,3,13,19,26,17,20,11,8,5,11,17
BOSTON CELTICS,240,52,92,8,18,6,11,18,38,29,5,4,13,22
PHOENIX SUNS,240,41,83,9,22,20,23,8,21,26,9,1,12,24
CHARLOTTE HORNETS,240,38,70,8,19,35,42,12,32,32,9,5,17,21
HOUSTON ROCKETS,240,42,88,5,15,25,31,14,30,26,8,5,9,21
DENVER NUGGETS,240,40,80,14,26,15,21,8,27,22,3,9,11,27
TORONTO RAPTORS,240,37,69,5,14,24,30,10,26,18,11,4,24,22
DETROIT PISTONS,240,35,72,7,18,24,31,9,20,27,15,3,20,25
SAN ANTONIO SPURS,240,26,69,2,7,28,36,14,28,17,8,5,11,13
GOLDEN STATE WARRIORS,240,33,90,3,15,9,14,25,33,23,6,8,15,22
DALLAS MAVERICKS,240,33,89,6,13,15,25,19,28,15,8,3,7,24
NEW JERSEY NETS,240,30,84,4,13,24,29,24,31,12,4,8,14,20
CHICAGO BULLS,240,38,83,3,13,15,21,17,21,22,8,3,18,18
ORLANDO MAGIC,240,39,81,3,14,22,26,17,29,20,12,5,15,17
INDIANA PACERS,240,42,76,10,19,16,18,10,17,27,5,3,14,25
PHILADELPHIA 76ERS,240,42,73,3,6,27,38,12,20,19,11,3,9,15
