team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
GOLDEN STATE WARRIORS,240,26,74,3,12,25,38,15,25,11,9,6,17,36
CLEVELAND CAVALIERS,240,29,60,2,7,37,46,6,28,23,9,9,14,30
DETROIT PISTONS,240,31,86,7,23,13,19,15,32,16,7,7,16,26
ORLANDO MAGIC,240,34,77,4,12,15,25,7,39,20,7,5,18,19
SACRAMENTO KINGS,240,42,78,8,14,19,28,10,29,24,12,5,21,14
PHOENIX SUNS,240,40,86,4,15,15,20,13,23,30,14,6,21,22
LOS ANGELES CLIPPERS,240,34,85,4,14,13,14,9,20,19,6,0,12,28
SAN ANTONIO SPURS,240,41,72,7,17,25,33,13,36,30,4,12,16,14
HOUSTON ROCKETS,240,35,60,8,15,29,43,8,35,26,8,5,22,20
VANCOUVER GRIZZLIES,240,37,96,3,13,15,23,19,19,18,15,2,14,27
