team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
PHILADELPHIA 76ERS,265,35,80,3,11,26,34,9,32,18,9,7,14,32
ATLANTA HAWKS,265,35,87,3,20,30,36,17,31,16,4,12,14,24
WASHINGTON WIZARDS,240,41,79,4,10,26,31,7,24,26,8,1,6,24
DENVER NUGGETS,240,35,71,7,19,23,28,9,28,25,3,7,14,25
HOUSTON ROCKETS,240,31,69,6,12,19,30,10,29,17,6,5,11,21
GOLDEN STATE WARRIORS,240,34,88,4,15,14,21,24,30,26,5,4,11,24
UTAH JAZZ,240,28,71,2,6,19,25,11,25,14,9,2,21,21
LOS ANGELES CLIPPERS,240,36,78,4,10,27,30,15,29,11,12,5,16,28
CLEVELAND CAVALIERS,240,37,73,5,11,30,45,8,26,15,13,4,8,22
NEW JERSEY NETS,240,36,76,5,12,22,29,15,31,12,5,9,18,28
DALLAS MAVERICKS,240,32,81,3,10,10,14,11,29,16,5,6,10,20
SAN ANTONIO SPURS,240,40,80,4,10,15,26,9,33,23,6,5,5,15
