team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
BOSTON CELTICS,240,36,88,0,6,13,18,13,24,16,8,7,11,24
ATLANTA HAWKS,240,39,84,0,5,21,32,20,35,21,7,4,15,16
SEATTLE SUPERSONICS,240,29,73,9,21,25,41,11,32,23,6,2,13,20
CHICAGO BULLS,240,31,79,3,16,18,22,11,28,20,7,7,10,31
ORLANDO MAGIC,240,31,80,2,10,12,17,11,26,14,7,0,14,19
DALLAS MAVERICKS,240,37,79,2,10,17,26,13,36,24,8,9,12,16
MINNESOTA TIMBERWOLVES,240,30,91,3,11,19,26,24,30,22,6,13,14,28
GOLDEN STATE WARRIORS,240,31,79,1,7,26,41,17,34,17,6,3,13,23
VANCOUVER GRIZZLIES,240,38,82,1,7,14,22,10,25,18,9,5,14,28
HOUSTON ROCKETS,240,35,81,3,18,29,36,16,33,22,7,3,12,20
SACRAMENTO KINGS,240,33,77,4,17,22,33,9,26,14,5,6,12,19
LOS ANGELES CLIPPERS,240,41,89,8,18,16,22,18,40,22,5,6,13,27
TORONTO RAPTORS,240,26,71,3,12,18,23,11,28,11,10,3,14,24
MIAMI HEAT,240,32,65,5,15,14,23,7,35,19,7,4,14,21
WASHINGTON WIZARDS,240,27,67,6,19,26,32,10,24,17,5,2,14,21
NEW YORK KNICKS,240,41,80,2,8,14,22,14,30,29,9,3,10,25
DENVER NUGGETS,240,36,75,2,13,15,19,12,25,20,8,2,15,22
UTAH JAZZ,240,33,68,4,7,24,28,9,25,26,8,8,12,18
