team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
DETROIT PISTONS,240,30,68,6,15,21,30,15,25,19,13,3,9,16
BOSTON CELTICS,240,27,65,4,11,14,17,12,23,14,6,4,16,24
MILWAUKEE BUCKS,240,44,72,7,14,7,15,9,28,26,8,4,20,28
CHARLOTTE HORNETS,240,32,72,8,18,22,32,13,17,24,15,1,16,17
GOLDEN STATE WARRIORS,240,31,90,0,7,16,24,19,41,12,11,9,20,25
PHOENIX SUNS,240,34,86,4,6,21,35,18,34,24,16,7,16,23
SACRAMENTO KINGS,240,34,88,4,23,14,20,19,38,17,4,3,17,21
PORTLAND TRAIL BLAZERS,240,40,90,6,14,14,18,10,29,27,11,6,6,15
ORLANDO MAGIC,240,26,71,3,8,18,25,12,30,17,8,2,20,29
WASHINGTON WIZARDS,240,32,71,3,8,17,19,6,24,24,8,5,14,22
