team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
NEW JERSEY NETS,240,33,86,8,19,21,29,18,24,21,11,7,16,24
CHICAGO BULLS,240,37,78,5,13,25,33,15,31,32,8,7,15,21
LOS ANGELES LAKERS,240,36,82,3,13,18,24,14,23,23,7,6,13,29
CLEVELAND CAVALIERS,240,35,71,5,15,25,31,6,31,26,6,4,13,22
BOSTON CELTICS,240,32,78,7,19,12,22,13,32,16,8,1,18,20
MILWAUKEE BUCKS,240,39,77,6,11,15,23,7,31,23,15,4,13,20
ORLANDO MAGIC,240,30,70,3,12,23,31,8,31,18,5,1,12,12
NEW YORK KNICKS,240,30,70,4,10,14,18,8,25,19,8,4,16,24
PORTLAND TRAIL BLAZERS,240,38,89,0,7,12,17,12,41,21,12,10,13,14
SACRAMENTO KINGS,240,31,95,6,28,10,15,18,31,19,10,5,16,18
MINNESOTA TIMBERWOLVES,240,30,87,0,3,21,34,22,24,21,10,8,13,32
VANCOUVER GRIZZLIES,240,24,61,0,3,38,48,10,35,15,9,3,17,24
UTAH JAZZ,240,34,68,3,8,24,33,11,37,27,3,9,13,23
WASHINGTON WIZARDS,240,35,89,5,15,12,21,17,23,24,6,5,8,25
