team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
LOS ANGELES LAKERS,240,37,76,2,10,20,29,8,34,20,6,4,13,19
DALLAS MAVERICKS,240,37,84,2,12,17,22,10,33,20,8,3,13,28
SACRAMENTO KINGS,240,38,89,7,14,17,21,11,23,23,11,7,16,23
HOUSTON ROCKETS,240,42,83,4,18,22,31,17,37,32,9,5,23,22
WASHINGTON WIZARDS,240,35,76,1,6,15,25,12,36,18,2,5,18,24
INDIANA PACERS,240,32,82,3,14,23,29,12,28,14,10,4,7,24
DETROIT PISTONS,240,21,68,3,13,41,57,17,25,13,8,2,20,27
MILWAUKEE BUCKS,240,42,74,6,13,25,34,8,32,24,8,2,13,36
TORONTO RAPTORS,240,32,83,3,11,20,28,13,28,12,4,4,12,25
NEW JERSEY NETS,240,39,83,5,15,23,28,15,34,22,6,6,15,24
ATLANTA HAWKS,240,25,73,3,12,27,32,10,34,15,8,6,12,25
NEW YORK KNICKS,240,22,76,3,13,24,35,13,31,13,6,7,11,25
VANCOUVER GRIZZLIES,240,31,73,3,8,19,28,7,33,18,8,4,13,23
PHOENIX SUNS,240,32,75,5,10,20,34,15,30,25,8,7,13,19
PHILADELPHIA 76ERS,240,28,75,1,5,19,33,14,27,14,8,5,16,28
SEATTLE SUPERSONICS,240,36,86,7,16,13,20,15,34,22,6,5,15,27
