team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
CLEVELAND CAVALIERS,265,38,84,5,13,8,15,8,32,26,10,8,17,29
CHICAGO BULLS,265,31,87,2,17,21,30,16,34,26,8,4,16,22
PORTLAND TRAIL BLAZERS,240,40,88,9,16,17,22,16,31,22,7,7,11,17
DALLAS MAVERICKS,240,37,84,1,12,16,23,12,31,18,6,7,16,17
VANCOUVER GRIZZLIES,240,31,76,3,4,19,32,13,27,15,6,2,21,18
DENVER NUGGETS,240,43,75,7,16,17,22,5,31,34,16,18,16,27
SACRAMENTO KINGS,240,41,78,5,14,24,40,11,29,28,9,6,14,10
GOLDEN STATE WARRIORS,240,47,93,6,15,5,7,13,33,28,8,2,18,27
NEW YORK KNICKS,240,36,70,7,12,29,35,13,21,22,10,3,17,22
MILWAUKEE BUCKS,240,39,77,5,10,19,27,12,19,17,7,3,17,22
UTAH JAZZ,240,30,68,6,6,24,37,13,32,22,4,6,19,18
MINNESOTA TIMBERWOLVES,240,32,87,2,7,17,20,19,25,19,10,4,14,30
PHILADELPHIA 76ERS,240,27,77,2,7,17,21,20,38,15,5,10,23,22
ORLANDO MAGIC,240,26,91,6,20,16,22,22,26,14,14,4,13,16
CHARLOTTE HORNETS,240,29,74,2,14,22,35,11,29,21,11,6,18,28
TORONTO RAPTORS,240,27,78,4,11,31,38,15,30,18,12,8,16,27
