team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
NEW JERSEY NETS,240,38,83,4,11,19,25,10,39,24,8,4,16,22
BOSTON CELTICS,240,39,89,6,13,13,19,11,30,23,8,7,12,21
TORONTO RAPTORS,240,33,72,8,14,14,19,11,30,19,7,2,16,26
CHARLOTTE HORNETS,240,35,78,5,15,16,26,14,28,22,10,2,11,19
CLEVELAND CAVALIERS,240,21,71,1,7,35,43,9,29,13,11,2,11,24
NEW YORK KNICKS,240,31,66,6,14,17,22,2,35,21,4,7,18,32
ATLANTA HAWKS,240,23,69,2,7,19,25,12,30,11,9,5,18,20
ORLANDO MAGIC,240,26,78,2,15,16,23,14,30,16,10,3,15,23
LOS ANGELES LAKERS,240,39,80,8,17,11,18,12,35,24,6,6,19,19
PHOENIX SUNS,240,36,82,4,12,15,21,10,24,26,10,3,11,18
SEATTLE SUPERSONICS,240,41,82,5,19,18,34,11,35,27,10,0,18,25
SACRAMENTO KINGS,240,38,85,6,19,20,28,10,32,23,8,1,20,28
PHILADELPHIA 76ERS,240,42,83,1,7,19,29,13,31,26,13,2,13,27
WASHINGTON WIZARDS,240,33,71,0,9,25,32,5,28,23,9,3,17,22
