team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
TORONTO RAPTORS,240,29,76,1,8,16,26,12,29,6,10,4,14,32
ATLANTA HAWKS,240,26,65,3,11,31,45,11,27,15,11,7,17,19
VANCOUVER GRIZZLIES,240,27,66,1,6,19,26,10,28,13,7,5,22,25
DALLAS MAVERICKS,240,34,76,5,11,18,28,16,29,19,11,5,17,25
ORLANDO MAGIC,240,31,85,5,14,20,31,16,34,19,7,5,9,14
GOLDEN STATE WARRIORS,240,32,85,0,11,10,17,18,38,17,8,6,15,24
CLEVELAND CAVALIERS,240,37,79,5,11,10,14,9,19,27,7,4,14,23
HOUSTON ROCKETS,240,38,70,8,23,16,20,9,29,29,8,7,19,15
PORTLAND TRAIL BLAZERS,265,32,75,3,9,39,50,14,36,14,6,7,16,16
LOS ANGELES CLIPPERS,265,40,97,4,22,12,12,16,30,18,11,8,14,34
DENVER NUGGETS,240,21,73,0,5,19,25,12,27,9,10,1,20,25
SAN ANTONIO SPURS,240,31,69,4,12,26,35,7,35,22,11,10,16,23
MINNESOTA TIMBERWOLVES,240,30,89,0,6,12,15,19,27,12,13,7,16,23
UTAH JAZZ,240,37,82,4,6,21,27,14,38,27,9,7,14,16
