team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
ATLANTA HAWKS,240,28,71,1,8,26,35,17,35,13,6,2,15,20
CHICAGO BULLS,240,27,83,2,19,11,16,16,28,19,6,4,14,25
ORLANDO MAGIC,240,28,76,3,8,19,26,18,19,19,10,1,23,18
CLEVELAND CAVALIERS,240,34,64,8,11,14,14,5,24,29,14,7,23,29
PHOENIX SUNS,240,37,93,6,12,12,16,18,23,24,11,2,14,24
HOUSTON ROCKETS,240,41,79,7,16,20,27,15,36,29,11,4,18,16
MIAMI HEAT,240,33,70,5,16,18,29,8,28,20,7,6,6,20
INDIANA PACERS,240,32,77,3,10,11,15,14,30,14,1,1,13,19
VANCOUVER GRIZZLIES,290,36,91,5,16,16,22,12,36,17,13,3,13,26
LOS ANGELES CLIPPERS,290,35,85,3,14,16,32,17,43,15,7,8,22,27
CHARLOTTE HORNETS,240,33,91,7,17,15,20,18,29,18,8,3,14,25
LOS ANGELES LAKERS,240,42,90,5,12,27,32,17,34,27,10,13,12,18
DETROIT PISTONS,240,29,68,2,7,22,30,11,29,13,5,9,24,27
NEW JERSEY NETS,240,35,74,5,17,22,31,9,26,20,16,3,17,30
TORONTO RAPTORS,240,28,65,3,14,26,33,6,26,14,7,4,15,22
NEW YORK KNICKS,240,32,70,5,11,26,34,11,29,19,7,2,12,26
MILWAUKEE BUCKS,240,38,85,7,15,10,14,16,21,21,10,2,11,26
PHILADELPHIA 76ERS,240,35,68,2,6,20,27,10,31,23,4,10,16,17
BOSTON CELTICS,240,40,96,2,11,16,19,19,24,24,13,9,15,29
SACRAMENTO KINGS,240,41,84,1,12,18,27,17,33,25,4,6,23,23
UTAH JAZZ,240,21,68,0,3,14,19,11,26,16,11,3,19,16
SEATTLE SUPERSONICS,240,29,72,2,17,11,18,17,36,15,12,9,21,20
