team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
PHOENIX SUNS,240,42,79,7,13,24,33,12,36,26,4,6,12,24
DENVER NUGGETS,240,35,89,11,32,25,33,11,26,24,7,6,11,25
MINNESOTA TIMBERWOLVES,240,38,86,3,5,20,24,15,26,25,9,3,15,26
GOLDEN STATE WARRIORS,240,36,75,6,19,23,36,15,31,24,8,6,17,21
NEW JERSEY NETS,240,30,88,3,12,9,14,18,22,10,11,4,10,29
MIAMI HEAT,240,30,66,4,13,31,45,14,36,14,4,12,15,18
DETROIT PISTONS,240,26,78,0,7,17,20,16,24,13,7,1,15,22
NEW YORK KNICKS,240,29,68,5,15,15,22,10,30,24,9,12,16,23
DALLAS MAVERICKS,240,32,78,5,10,15,19,10,27,12,4,8,19,18
PORTLAND TRAIL BLAZERS,240,41,87,3,12,14,21,16,27,27,8,4,13,18
SACRAMENTO KINGS,265,39,89,9,19,25,29,11,25,24,15,2,13,32
UTAH JAZZ,265,43,80,3,6,31,37,14,38,34,9,8,23,26
